Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2049.07,1.342044669154614e-07,7.549131910196279e-07,1.22577018652903e-07,0.1751049968368826,0.03898622845595841,13.553305768461044,9.123822902359604,0.20252408973043695,0.0743414452849209,0.2768655365753582
2049.08,1.2202399871692072e-07,6.437767593337712e-07,1.0794223829711951e-07,0.15595734410126139,0.03523965835790961,14.579911855109447,10.081231237740246,0.18722964476213452,0.0685392118749489,0.2557688586374182
2049.09,8.642742662252121e-08,4.272287044641304e-07,8.155181394511203e-08,0.12978083696883597,0.03234214524239335,13.292781001368684,10.60981039291814,0.15465815218042991,0.05811458148650566,0.21277273365306262
2049.10,5.4403477206841373e-08,2.2036061767515444e-07,4.378332615469583e-08,0.09833546062516883,0.026281452157485227,11.749904266182417,10.488478299451954,0.129033871027043,0.04588129759936441,0.1749151694457444
2049.11,2.31866053168168e-08,8.694400974186313e-08,1.243802539001185e-08,0.061936350848855154,0.013890891594217152,9.744271635902368,9.492117298862873,0.08871027095002881,0.0320817804311969,0.12079205171166321
2049.12,1.0727495731364234e-08,2.7362723066596433e-08,3.243857974947291e-09,0.030660845555932684,0.006083668118748342,8.337604052077708,8.422776830034179,0.06054159233600537,0.019251317286363902,0.07979291001197188
2050.01,9.01165156518224e-09,5.978915545446089e-08,5.887647514412835e-09,0.04212099295034071,0.006032874185279685,6.504282983849524,6.997870100735697,0.041448044867091124,0.015265513283211993,0.05671355811452081
2050.02,2.7700339160404415e-08,1.8233823450232088e-07,3.355132312468736e-08,0.09714434643085981,0.020655680560190372,5.242530577378381,6.082144939189882,0.0388573672060695,0.03266226083843863,0.07151962843753286
2050.03,7.677781666254293e-08,3.130356696190916e-07,7.693843435940042e-08,0.16250274247614965,0.04680167951202756,4.807139999056123,5.396950126487315,0.06822984962729502,0.058148221176846614,0.1263780712624379
2050.04,1.1232632174020498e-07,5.600976521302843e-07,1.2938705559199276e-07,0.20225995021210427,0.06112321528729222,5.707284419274175,5.728741506020995,0.12425207740027921,0.08085364637124258,0.20510572381231398
2050.05,1.6757758658931436e-07,8.266942726154868e-07,1.6643545928651572e-07,0.23174650397756524,0.06637368228713778,7.874487766999509,6.521633345252417,0.1955295575958189,0.09326077010206306,0.2887903260905366
2050.06,1.5371254146852555e-07,8.061238169343724e-07,1.3121055353364922e-07,0.19802385290424787,0.046005119444751254,11.288086776869285,7.519125983103365,0.2185097589700957,0.08750491521738381,0.3060146721152723
2050.07,1.3895956725521853e-07,7.390970518670231e-07,1.2160947237396958e-07,0.17959704059585097,0.04012501225040946,12.829360515504462,8.441819851526416,0.21211624249629543,0.07890475679966577,0.29102099680588855
2050.08,1.1540281464288598e-07,6.26118026921176e-07,1.052837187745168e-07,0.15604012496605388,0.03444992876597869,13.948613382165924,9.527325936594238,0.1886382693541753,0.06883174043512467,0.25747000945250864
2050.09,8.429162883474087e-08,3.976399019519905e-07,7.118824992226457e-08,0.12293243360022284,0.02887518494569096,13.375796664325927,10.146767803071315,0.1566299160786407,0.05665011293558202,0.21328002921439557
2050.10,5.504794871699848e-08,2.3323161313661954e-07,4.560040139254678e-08,0.09403907214236765,0.024521964444648253,12.04111680276704,10.303270929071243,0.12664771805710834,0.04600563622438503,0.17265335408140678
2050.11,2.229361011832592e-08,6.952242657983274e-08,9.06960710989126e-09,0.053882703929216194,0.0116963287287884,10.622902776916732,9.869791538158552,0.08809719010098355,0.028210359057945132,0.11630754874556967
