Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2033,8.187255648447391e-08,4.206429766663164e-07,7.271715883758989e-08,0.12935076373746277,0.030138670774505216,9.551167143875409,8.035716746197624,0.12969019292365117,0.05529425575103824,0.18498444840020487
2034,8.775048089406214e-08,4.2937521586025863e-07,7.624523113219066e-08,0.13065323432750361,0.030996180800250666,9.859799724504551,8.017634608369585,0.1273770533188349,0.05493452832968188,0.18231158206160317
2035,8.440860497397488e-08,4.2691333610674503e-07,7.369432413631118e-08,0.12830011383668216,0.029463657340032885,10.309516242103518,8.30827080836651,0.12792766234034533,0.05518259878846957,0.18311026120975252
2036,8.072942507482507e-08,4.197589803732557e-07,6.899587491301776e-08,0.12189255926246599,0.027020802014055326,10.812284818273357,8.8264472968342,0.12211969510478726,0.05197356584289984,0.17409326067080544
2037,8.186159893703554e-08,4.288546069905785e-07,6.849615814391721e-08,0.1249732253182962,0.027597256468617142,10.981325028375528,9.088284099958596,0.121355437675272,0.054602018197585866,0.17595745616767247
2038,8.50028056730212e-08,4.3348267272859015e-07,7.205278323612075e-08,0.12833948016706107,0.028662548355509913,10.44236496209824,8.530059281517353,0.12853436897733295,0.053106503399094784,0.18164087219252478
2039,8.087609268239226e-08,4.206300032422786e-07,6.668816134794632e-08,0.12723572909411407,0.027409635880483976,10.04228540566532,8.19182566833924,0.12500460755401088,0.053812048278667986,0.17881665610771427
2040,8.550008516482297e-08,4.3979451285315975e-07,7.233190339484547e-08,0.12869858202524187,0.028768407773804988,10.699615390970509,8.26499591899937,0.12963977787318556,0.0545049111558552,0.18414468938986364
2041,8.254624579383828e-08,4.215695606544037e-07,6.963332064254143e-08,0.1279331265542731,0.0289189810003912,10.424268775505158,8.65172194436972,0.12377808432766252,0.05390534630357564,0.17768343100582393
2042,8.069273625456466e-08,4.121605325617491e-07,6.624486398158772e-08,0.1255968194264093,0.027463451974359704,10.24291663907862,8.21631252733881,0.12364267636348907,0.05420975258669306,0.1778524288198834
2043,8.361787204925769e-08,4.348251733139665e-07,6.910612691423132e-08,0.1240743495136991,0.026418283040486906,10.798482073161047,8.858073871137671,0.12349338951744702,0.05248729756196521,0.17598068710681644
2044,8.46049692257749e-08,4.232126723280029e-07,6.841220387381793e-08,0.12859769989367317,0.028508200449141412,10.371887700532566,8.479226406245786,0.12427584949471698,0.05553823841502511,0.17981408759603837
2045,8.523297220004908e-08,4.3713396478116293e-07,6.925379861118539e-08,0.12804764873425178,0.027286320257340003,10.55990053342999,8.62356510610774,0.12763101939595553,0.054170893956133954,0.18180191347313546
2046,8.124442175778991e-08,4.167931031245899e-07,6.318451230611033e-08,0.12440178305266225,0.025975631340412825,10.566743514058446,8.731725282104021,0.12007384248413894,0.054320955401090644,0.1743947973210168
2047,8.001384087365245e-08,4.184152499796824e-07,6.529931411673174e-08,0.12456624268301203,0.026417496986729006,10.699773033362684,8.775317485495448,0.12236407052103106,0.053694372220628984,0.17605844289353115
2048,7.942036212865234e-08,4.1900287133717535e-07,6.421741195485147e-08,0.12271323608008296,0.02560706410191321,10.827811714728684,8.698474312800407,0.12133499716851583,0.052935510790542754,0.1742705076983018
2049,7.808828692574618e-08,4.1659763859505e-07,6.274451389754871e-08,0.1227673940311142,0.024837759460006922,10.699613569016483,8.631200007543471,0.11992016488113515,0.05371981984456669,0.17363998514359677
2050,7.936423342901325e-08,4.1850808770764383e-07,6.233281136488121e-08,0.1251751840034763,0.025835945761391216,10.850163127554055,8.890085589029594,0.12006267506765678,0.053988869967639054,0.17405154514259255
2051,8.104872777543145e-08,4.258422794687602e-07,6.649487617255771e-08,0.12487433860170472,0.026938510181820027,10.88991184569658,8.783003628823677,0.1211500527418311,0.053230849180962624,0.17438090184204524
2052,7.994721123418055e-08,4.2327413714908656e-07,6.728542689093074e-08,0.1249809424931611,0.02743639819417398,10.872983864327367,8.675424891597418,0.12059921506189634,0.05315611718192478,0.17375533227933118
2053,8.1451992778755e-08,4.270617864821559e-07,6.637352662337175e-08,0.12356862557596088,0.02668462105785185,10.878750568667641,8.9890801595114,0.12107306546275735,0.0535225955130823,0.17459566090352815
2054,7.835529175692737e-08,4.2308428749987653e-07,6.611048688577957e-08,0.12344955711208015,0.026108390095579512,10.642516084633332,8.698442927603836,0.12304609276570594,0.05282200326660647,0.17586809573833584
2055,8.065394189125067e-08,4.237394748597548e-07,6.576082149793451e-08,0.12417649081958121,0.025970205227197573,10.790079353190315,9.056601398583823,0.12322642068229693,0.05245677260131123,0.17568319338431174
2056,7.892804549066343e-08,4.1502122873881176e-07,6.263426681084135e-08,0.1235497788061013,0.025735923033989364,10.274090161459569,8.721668602590674,0.12311748473872691,0.05181387719095354,0.17493136170181497
2057,7.876369658012948e-08,4.166496757062502e-07,6.263401011861852e-08,0.12345954710723445,0.02602036026876184,10.96340138670307,8.86517778037836,0.1180728872855046,0.053919949420760636,0.17199283667427812
2058,8.10295419606791e-08,4.2472847769240687e-07,6.502862905653659e-08,0.12517983431682203,0.02657642286771458,10.564872868281304,8.474905549495036,0.12333477602762177,0.05369157211803815,0.17702634842576773
2059,7.842636360311932e-08,4.1663956407012613e-07,6.200611418593003e-08,0.12066478340516823,0.02520679182787944,11.426541348707191,9.19464730201864,0.11578128119749208,0.05281334370711366,0.1685946247847969
2060,8.031047330862268e-08,4.263738923386051e-07,6.319576336340252e-08,0.12123537767213922,0.024550786930702246,11.464445607315348,9.449823949807527,0.11838742363850517,0.05271302868690931,0.1711004528179053
2061,7.789079450687234e-08,4.134987527925297e-07,6.026831252375271e-08,0.12404820688490953,0.024951382184974735,10.294633339096563,8.897189670049626,0.12324624237236152,0.052772325081164535,0.17601856759709897
2062,7.950540978302609e-08,4.2415539183279487e-07,6.170780427732065e-08,0.12108166392498916,0.024123708745469236,10.985475553214094,9.192993855466648,0.12100849559285377,0.05169349149717269,0.17270198720415744
2063,7.799233602210163e-08,4.2991081622478456e-07,6.176978691822655e-08,0.12185656176878223,0.024202641186125386,11.568818213960943,9.585559520232362,0.11920150717369836,0.05210574993700795,0.17130725720697307
2064,7.684752552872604e-08,3.9465510637748875e-07,5.6488272053865767e-08,0.12248080454209324,0.02484400317554283,10.312318544157389,8.654494087078922,0.11500106000806204,0.05410601926278785,0.1691070788956696
2065,7.538554578679677e-08,4.075966856319928e-07,5.554689738394199e-08,0.11959438188427707,0.02320269985997136,11.425040310576398,9.046893704811948,0.11337312996679694,0.05220674580733208,0.16557987604984775
2066,7.336304856179456e-08,3.992729138486246e-07,5.439198789848888e-08,0.1192789206674262,0.023074105178255786,11.046858934618868,9.195314069298847,0.1137547300306704,0.052557520897429176,0.16631225102716185
2067,7.334341281497351e-08,3.8753610134323906e-07,5.3627397188047414e-08,0.11948905315829694,0.023785627997674825,11.009680935361871,9.009462595182113,0.11190687516002092,0.052736545730811525,0.16464342095976167
2068,7.51443322455273e-08,4.000974432056386e-07,5.559632247119686e-08,0.11991239425000365,0.023763514286575832,11.090269501148738,9.270079758390073,0.11453750463798068,0.052915130326744664,0.16745263495952004
2069,7.311573375330175e-08,4.024407140332852e-07,5.4310363639370705e-08,0.11817097750870509,0.02290214666031619,11.434824192916127,9.368678447105976,0.11230510198978096,0.05202701089543842,0.16433211288957106
2070,8.111235371584377e-08,4.1196948168855205e-07,5.8315758877663697e-08,0.12195892288326192,0.02409336586862879,10.723508141944258,8.89661633931768,0.11925508071266827,0.05161956968096732,0.17087465017110992
2071,7.506879438429353e-08,4.078451218283876e-07,5.448477306538133e-08,0.11914112331567678,0.02271216980324524,11.790815076533677,9.530470843941087,0.11188427246500642,0.05302299845584752,0.16490727070644204
2072,7.489157368229357e-08,4.137133245963626e-07,5.7231839198382254e-08,0.11758258851815885,0.02296648697930163,11.387374651135046,9.267599256272097,0.11408036073144018,0.051695876984875454,0.16577623774842948
2073,7.965285232635376e-08,4.179676530301511e-07,5.855544730535259e-08,0.12168758740305592,0.024428575602054397,10.997022521823594,8.842115537041671,0.11529351170737824,0.053742853479792206,0.16903636557552168
2074,7.43735656748345e-08,3.9837295501803345e-07,5.5803788236681116e-08,0.11936431740924593,0.023554956425981682,10.99785159726776,9.064742568596868,0.11251185621374866,0.05196776757422011,0.16447962342348674
2075,7.7754945405148e-08,4.0562005998031353e-07,5.61195071106446e-08,0.12382861967907453,0.024283800397154585,10.032179032870944,8.37112708419137,0.12091484262329272,0.05344096945132575,0.17435581179527673
2076,7.024284420403877e-08,3.9295521460790924e-07,4.940891685371061e-08,0.11537465099657067,0.021063763709154595,11.417475189691237,9.221850390489147,0.10939718701958893,0.051817933995424524,0.16121512101092209
2077,7.316652476956487e-08,3.9542235801942967e-07,5.282799861295229e-08,0.11883038707135851,0.02279001674804143,11.129370980779646,9.08024380204529,0.11092471902207919,0.05334616075136805,0.16427088017164493
2078,7.478575521808931e-08,4.0320172974276646e-07,5.443536891319918e-08,0.11994972671768743,0.022997593358495827,11.219301329025184,9.0525770005784,0.11538935046240245,0.0521724611413738,0.16756181180327914
2079,7.136048680490547e-08,3.9232406758532385e-07,4.876272538570384e-08,0.11651872559150123,0.020569272311392037,11.155915528889176,9.3023964646024,0.11031790697355548,0.05208360936827897,0.1624015164579031
2080,7.47050069662903e-08,4.0653285859765736e-07,5.077163478505512e-08,0.11882655510988759,0.02079967910364917,10.926322861136105,9.020302446319716,0.11703935584041686,0.05281187702708976,0.169851233164933
2081,7.60273215431755e-08,4.188867888598503e-07,5.037900799016465e-08,0.1181563307968536,0.020640587699330547,11.592681332718717,9.502828114342181,0.11381844857281824,0.05179760033825375,0.16561604844677932
2082,7.171363938204802e-08,3.9787222851363775e-07,4.903885445405362e-08,0.11428535603079688,0.020444725095027483,11.371319053280116,9.275737650656824,0.10977288877065977,0.05136699580503997,0.16113988446346086
2083,7.515976565016775e-08,4.1508960477938687e-07,5.032651878293511e-08,0.11949929495890964,0.02063076562688231,11.056050224644403,9.121014665304134,0.1159038352747252,0.05250411118752232,0.16840794626256864
2084,7.355225855666098e-08,4.0987625328752796e-07,4.830790805366062e-08,0.11686930822405417,0.019958219398182247,11.905310988688713,9.541001184520608,0.11265899300181687,0.05235905530014522,0.16501804783423782
2085,7.230212346108052e-08,4.051962488836691e-07,4.7014004869242774e-08,0.11738316139112696,0.01959692904194596,12.01474756761264,9.61239381636677,0.10829035575599667,0.05259082340109589,0.16088117908633623
2086,7.560571997306978e-08,4.0761609437028354e-07,4.944961916426145e-08,0.1194025658253582,0.02067122659643245,11.238311533329204,9.232617246805779,0.11401526422123177,0.052398146527414334,0.166413410703271
2087,7.253264470960554e-08,4.094071136654777e-07,4.694346517140512e-08,0.11613928149372586,0.019375486619667575,11.936541589462147,9.581801014955136,0.11003344188852898,0.05141198558436741,0.1614454275377058
2088,7.438911016337281e-08,4.1465314662241855e-07,5.070228441362686e-08,0.11844573752473102,0.02052876693604475,12.146909303695244,9.518964864785945,0.11016910593255287,0.05228302504379529,0.16245213083956386
2089,7.809743011269045e-08,4.2477773993872937e-07,5.120550169073718e-08,0.11820092238228669,0.020456981275296646,11.867009795840396,9.657079075368573,0.11263012384853721,0.05199926632561313,0.1646293900664906
2090,7.547315252406499e-08,4.1883995416156217e-07,5.140531174032537e-08,0.11863706835593092,0.021116059957797858,12.073217357314412,9.706326570194094,0.10980770769146048,0.051632978936722744,0.16144068642054601
2091,7.116876744087605e-08,4.0037025477665917e-07,4.7557548364028016e-08,0.11633798263505435,0.020241843435281678,11.097232989481206,9.080471443242216,0.11284382573904304,0.05114496029433419,0.16398878597425198
2092,7.659924788755897e-08,4.2900329076788763e-07,5.281381751100635e-08,0.11734054611729468,0.02059607497616381,12.00452885204985,9.552381940677838,0.11366304160785369,0.05039831571453329,0.16406135724662485
2093,7.560460281917198e-08,4.3864589450410653e-07,5.286290715026279e-08,0.1147038239161682,0.019559821056428377,12.4543783359314,10.073962255265501,0.11265473417647742,0.0499505276741409,0.16260526198303618
2094,7.318871455560254e-08,4.1780302965135343e-07,4.972555086170605e-08,0.1164439946770666,0.020030446036218653,12.303939141879583,9.81023577134888,0.10943123838599578,0.05207729878235403,0.1615085373979093
2095,7.024943932478089e-08,3.967815230580469e-07,4.664528638623216e-08,0.11290903346663304,0.019006295834173088,12.103729755698218,9.976722184637758,0.10570675282497022,0.05078802797976618,0.1564947808246489
2096,7.079312039521881e-08,4.1600638116642787e-07,4.9091605702528204e-08,0.11495571013881106,0.019601366319365206,12.063896842806683,10.176906970646614,0.10859382802400706,0.050272972259288944,0.15886680100412237
2097,7.163990475831512e-08,4.2243445363800444e-07,4.8924100367104775e-08,0.1138795237291777,0.019284577969295065,12.497153217087424,10.112197195989411,0.10970330235305015,0.051041692290049685,0.16074499460919414
2098,7.5577067561655e-08,4.2273139744985116e-07,5.093888734284534e-08,0.1167292513767242,0.02001940803433969,12.440439255063412,10.07811045345328,0.11116015063166407,0.05127049082955749,0.16243064155434903
2099,7.234973003002079e-08,4.0905146012319324e-07,4.875385281510958e-08,0.11355595042891949,0.019769668097609442,12.365524846106736,10.350113243184902,0.1069522260214596,0.04932141828899685,0.15627364375734357
2100,7.060179903183789e-08,4.069256913477962e-07,4.677355484185769e-08,0.11198804809573544,0.018763099686721792,12.218858630932429,10.127936509286153,0.10615045919017548,0.05009814036016649,0.15624859922148995
