Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1970,8.059399226173185e-08,3.915998325261532e-07,6.634282700879115e-08,0.12933535930142975,0.030239077089895313,8.82479985918654,7.4334849368654075,0.12366198783360066,0.05599633388452305,0.17965832184690667
1971,8.311144902213266e-08,4.012882978405071e-07,6.87722513448429e-08,0.12669351484651634,0.030002318918864217,8.77807180663303,7.295980973579393,0.12689511172992662,0.05331531254624359,0.18021042411136476
1972,8.667913419817646e-08,4.3390610807358447e-07,7.92950954935426e-08,0.12995039354076435,0.03198625738088549,9.855663014282152,8.171068515896126,0.12796890352505216,0.054803954158684276,0.18277285767670273
1973,8.316252574162176e-08,4.15613241147808e-07,7.492733137460166e-08,0.12935459941075664,0.031384892853815086,9.170709520219702,7.624974565500037,0.13016999966794227,0.05451586529118546,0.1846858653459226
1974,8.775179189942634e-08,4.320149420088807e-07,7.829876305553812e-08,0.13043243827295178,0.031732123763058194,9.900067668924741,8.0400260292222,0.12941067210750498,0.05507382002178321,0.18448449182459262
1975,8.972343192753993e-08,4.381231303216927e-07,8.253568922269533e-08,0.13251470238080307,0.033480719870912834,9.54930850807992,7.944208958761745,0.13148623636801582,0.05493848236418475,0.18642471850238684
1976,8.523139979779395e-08,4.122626287345804e-07,7.829912358085913e-08,0.12846344827547573,0.03288039374100203,9.204181168858211,7.7474380414489445,0.1283172025502682,0.054244954940813224,0.18256215747153756
1977,8.924633809504136e-08,4.1019909432424586e-07,7.771319766885688e-08,0.13376867471080153,0.034139171714382764,8.529885226875654,7.039047088240121,0.1324676049867777,0.05623009689276389,0.18869770184339116
1978,9.144278629697291e-08,4.037560446075342e-07,7.384449141809441e-08,0.13508814994294635,0.03385730743280645,8.248767471841314,6.54027664685633,0.1320385534495968,0.05750572906428261,0.18954428226365405
1979,8.932224096875584e-08,4.034463787046297e-07,7.773346523563701e-08,0.13473378023504534,0.034271889828035466,8.105773037193957,6.818289986961054,0.1375560685143765,0.05623241762477273,0.19378848596671347
1980,8.97489767943158e-08,4.331415619811118e-07,7.832462363571025e-08,0.132753874426823,0.03207122936676862,9.055113760068457,7.522710953802398,0.13460338674211395,0.05623465102882752,0.19083803776022526
1981,8.796906049026289e-08,4.2351288445956095e-07,7.666542761261073e-08,0.13219547857719002,0.03239226646998194,8.442038053790432,7.188567769818835,0.13647773818034092,0.05602672855053381,0.19250446648004804
1982,9.065527791971896e-08,4.1375234038897323e-07,7.698241960511293e-08,0.13268340124712696,0.03254067534773493,8.570165608621954,7.1412164167314245,0.1330164706149983,0.05479812120180683,0.18781459156695987
1983,9.019942267946541e-08,4.43237489426155e-07,8.155440080074588e-08,0.13096422407779387,0.031934518997058965,9.890772920523863,8.091973185679153,0.1313842200920431,0.05413827657359734,0.18552249668589563
1984,9.360952975210917e-08,4.560818535672182e-07,8.592513583617807e-08,0.13268071589540864,0.03261422370905689,9.907958173258507,8.263057420513897,0.13443355898491324,0.05395873372832277,0.18839229229208532
1985,8.441129115847199e-08,4.2955534361076934e-07,7.62536180285919e-08,0.12797654566588917,0.030411152293128133,9.898187327542304,8.177950764800146,0.12938124579947374,0.05375877251246616,0.1831400191629554
1986,8.656886775380357e-08,4.2412616117071697e-07,7.807794185502357e-08,0.13247236241450472,0.03251572965001289,8.915447084048333,7.524222237740609,0.13359013617642132,0.05653213798627706,0.19012227435813014
1987,8.900387963840884e-08,4.4954597623809383e-07,7.865398486264397e-08,0.13122015008035057,0.030762883944860177,10.023151341603668,8.048373241330525,0.1331634980647527,0.05477996488587835,0.18794346302913856
