Sprat Sandeel N.pout Herring Dab Whiting Sole Gurnard Plaice Haddock Cod Saithe
2015 9.79774807306123 9.79774807306123 9.79774807306123 9.79774807306123 9.79774807306123 9.79774807306123 9.79774807306123 9.79774807306123 9.79774807306123 9.79774807306123 9.79774807306123 9.79774807306123
2016 9.82919120026696 9.82919120026696 9.82919120026696 9.82919120026696 9.82919120026696 9.82919120026696 9.82919120026696 9.82919120026696 9.82919120026696 9.82919120026696 9.82919120026696 9.82919120026696
2017 10.1404700857351 10.1404700857351 10.1404700857351 10.1404700857351 10.1404700857351 10.1404700857351 10.1404700857351 10.1404700857351 10.1404700857351 10.1404700857351 10.1404700857351 10.1404700857351
2018 10.2113593643435 10.2113593643435 10.2113593643435 10.2113593643435 10.2113593643435 10.2113593643435 10.2113593643435 10.2113593643435 10.2113593643435 10.2113593643435 10.2113593643435 10.2113593643435
2019 9.39337092865058 9.39337092865058 9.39337092865058 9.39337092865058 9.39337092865058 9.39337092865058 9.39337092865058 9.39337092865058 9.39337092865058 9.39337092865058 9.39337092865058 9.39337092865058
2020 8.5979309631163 8.5979309631163 8.5979309631163 8.5979309631163 8.5979309631163 8.5979309631163 8.5979309631163 8.5979309631163 8.5979309631163 8.5979309631163 8.5979309631163 8.5979309631163
2021 8.6349146023406 8.6349146023406 8.6349146023406 8.6349146023406 8.6349146023406 8.6349146023406 8.6349146023406 8.6349146023406 8.6349146023406 8.6349146023406 8.6349146023406 8.6349146023406
2022 8.89150499393842 8.89150499393842 8.89150499393842 8.89150499393842 8.89150499393842 8.89150499393842 8.89150499393842 8.89150499393842 8.89150499393842 8.89150499393842 8.89150499393842 8.89150499393842
2023 9.66148356411935 9.66148356411935 9.66148356411935 9.66148356411935 9.66148356411935 9.66148356411935 9.66148356411935 9.66148356411935 9.66148356411935 9.66148356411935 9.66148356411935 9.66148356411935
2024 9.50677613995116 9.50677613995116 9.50677613995116 9.50677613995116 9.50677613995116 9.50677613995116 9.50677613995116 9.50677613995116 9.50677613995116 9.50677613995116 9.50677613995116 9.50677613995116
2025 9.28540122584455 9.28540122584455 9.28540122584455 9.28540122584455 9.28540122584455 9.28540122584455 9.28540122584455 9.28540122584455 9.28540122584455 9.28540122584455 9.28540122584455 9.28540122584455
2026 9.37798588711939 9.37798588711939 9.37798588711939 9.37798588711939 9.37798588711939 9.37798588711939 9.37798588711939 9.37798588711939 9.37798588711939 9.37798588711939 9.37798588711939 9.37798588711939
2027 8.93585997904321 8.93585997904321 8.93585997904321 8.93585997904321 8.93585997904321 8.93585997904321 8.93585997904321 8.93585997904321 8.93585997904321 8.93585997904321 8.93585997904321 8.93585997904321
2028 9.15787240038465 9.15787240038465 9.15787240038465 9.15787240038465 9.15787240038465 9.15787240038465 9.15787240038465 9.15787240038465 9.15787240038465 9.15787240038465 9.15787240038465 9.15787240038465
2029 9.33770609712631 9.33770609712631 9.33770609712631 9.33770609712631 9.33770609712631 9.33770609712631 9.33770609712631 9.33770609712631 9.33770609712631 9.33770609712631 9.33770609712631 9.33770609712631
2030 9.88972887882356 9.88972887882356 9.88972887882356 9.88972887882356 9.88972887882356 9.88972887882356 9.88972887882356 9.88972887882356 9.88972887882356 9.88972887882356 9.88972887882356 9.88972887882356
2031 9.35920086987609 9.35920086987609 9.35920086987609 9.35920086987609 9.35920086987609 9.35920086987609 9.35920086987609 9.35920086987609 9.35920086987609 9.35920086987609 9.35920086987609 9.35920086987609
2032 9.33857254495985 9.33857254495985 9.33857254495985 9.33857254495985 9.33857254495985 9.33857254495985 9.33857254495985 9.33857254495985 9.33857254495985 9.33857254495985 9.33857254495985 9.33857254495985
2033 9.9937931157794 9.9937931157794 9.9937931157794 9.9937931157794 9.9937931157794 9.9937931157794 9.9937931157794 9.9937931157794 9.9937931157794 9.9937931157794 9.9937931157794 9.9937931157794
2034 10.100523680942 10.100523680942 10.100523680942 10.100523680942 10.100523680942 10.100523680942 10.100523680942 10.100523680942 10.100523680942 10.100523680942 10.100523680942 10.100523680942
2035 10.2976646854702 10.2976646854702 10.2976646854702 10.2976646854702 10.2976646854702 10.2976646854702 10.2976646854702 10.2976646854702 10.2976646854702 10.2976646854702 10.2976646854702 10.2976646854702
2036 10.0158210680288 10.0158210680288 10.0158210680288 10.0158210680288 10.0158210680288 10.0158210680288 10.0158210680288 10.0158210680288 10.0158210680288 10.0158210680288 10.0158210680288 10.0158210680288
2037 10.0965526696138 10.0965526696138 10.0965526696138 10.0965526696138 10.0965526696138 10.0965526696138 10.0965526696138 10.0965526696138 10.0965526696138 10.0965526696138 10.0965526696138 10.0965526696138
2038 10.0348974425927 10.0348974425927 10.0348974425927 10.0348974425927 10.0348974425927 10.0348974425927 10.0348974425927 10.0348974425927 10.0348974425927 10.0348974425927 10.0348974425927 10.0348974425927
2039 10.1533396084944 10.1533396084944 10.1533396084944 10.1533396084944 10.1533396084944 10.1533396084944 10.1533396084944 10.1533396084944 10.1533396084944 10.1533396084944 10.1533396084944 10.1533396084944
2040 9.49550067088828 9.49550067088828 9.49550067088828 9.49550067088828 9.49550067088828 9.49550067088828 9.49550067088828 9.49550067088828 9.49550067088828 9.49550067088828 9.49550067088828 9.49550067088828
2041 8.96388374192927 8.96388374192927 8.96388374192927 8.96388374192927 8.96388374192927 8.96388374192927 8.96388374192927 8.96388374192927 8.96388374192927 8.96388374192927 8.96388374192927 8.96388374192927
