Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2015,7.66957388238727e-08,2.4305777370549684e-07,1.0198882489693895e-07,0.10891533558200445,0.05298735597645093,11.108351779956676,8.487144366165788,0.03528960705111393,0.037402093230682,0.07269170003075434
2016,7.960347878308801e-08,2.515024437629022e-07,1.0274335950261997e-07,0.1099724909382691,0.052628659655293585,11.306669466415073,8.351712934118844,0.03639813611613454,0.040261578489584754,0.07665971451556065
2017,7.37815973618487e-08,2.3506725328151467e-07,9.934706191435327e-08,0.11233803129465803,0.054159833181630285,11.757815594160173,8.52312457731004,0.03504295442144633,0.03753753257775285,0.07258048700382103
2018,7.513579209301803e-08,2.414928886145889e-07,1.0287205813232916e-07,0.11375970801997871,0.056443108018908485,11.915718640282437,8.507000088404551,0.03585633280055852,0.03746586884626728,0.07332220163138742
2019,7.55509726772114e-08,2.4116649436699065e-07,9.588224279777048e-08,0.10896759583989617,0.0511612218669415,10.839672566752881,7.947069290548288,0.03543580704873462,0.04064332251539802,0.07607912950543232
2020,7.876532449607526e-08,2.389357217283892e-07,1.0664765735213735e-07,0.11864869486070384,0.06171669826239335,10.233322068057193,6.9625398581754,0.037380206600387,0.03926448141327086,0.07664468802931612
2021,6.574082412340181e-08,2.1166232663717751e-07,7.801947212640671e-08,0.10209591439707139,0.04301548374335664,10.288834474869935,6.980994729811271,0.032817368507653766,0.04202184550084587,0.07483921396810726
2022,6.323610222083088e-08,2.052000987171429e-07,7.924777255547807e-08,0.10298277876577439,0.04590758349259174,10.283337913343367,7.499672074533468,0.03252609431340877,0.03972158896403872,0.0722476833564792
2023,7.705378249453721e-08,2.4482476031488053e-07,1.039601840117511e-07,0.11217150533667346,0.05635313047446571,10.965083674050605,8.35788345418809,0.03656179449384256,0.03858063885149139,0.07514243344808436
2024,7.966678524669675e-08,2.423150243383404e-07,1.110001691143089e-07,0.12151226521628761,0.06541646621372775,11.275137761887239,7.738414518015087,0.0379413655955177,0.03645092769626615,0.07439229328856106
2025,7.253517807105033e-08,2.2553797074567263e-07,9.670656915368251e-08,0.11488893521867098,0.05799973995866144,10.919042208985402,7.651760242703696,0.03560954971828478,0.03799065149262456,0.07360020123108076
2026,7.273170330451561e-08,2.2774237527629e-07,9.767900788782804e-08,0.11333324811527849,0.05684007513739816,10.945859710149348,7.810112064089427,0.0350811917197684,0.037579941386993006,0.07266113313335883
2027,7.26063877938703e-08,2.2900634726659866e-07,1.0071261844873251e-07,0.11635853931419667,0.060021880433988754,10.371256172429604,7.500463785656812,0.035991918270369516,0.03738680028329342,0.07337871860138741
2028,6.794675349371384e-08,2.152859110612285e-07,8.993992670103081e-08,0.10825318021813701,0.052930699018079,10.759824457283152,7.5559203434861475,0.033735264998785056,0.036953238304710354,0.07068850335325025
2029,7.352703531355286e-08,2.336392826596316e-07,9.607939646957941e-08,0.11093667524736106,0.053054089687105004,10.72009771225421,7.9553144819984025,0.03564737448936135,0.03956770525459368,0.07521507971775461
2030,6.677391562305455e-08,2.1733370740852317e-07,9.06935597818647e-08,0.11090875110282648,0.05438669171860853,11.608372110421904,8.171085647225215,0.03391945783472224,0.03633920829895706,0.07025866614019415
2031,7.062277122000243e-08,2.2273249090976147e-07,9.365072045534566e-08,0.11180857357181938,0.05469931562388156,11.13474084642256,7.583660893329614,0.0348169029370148,0.03829041495687303,0.07310731791601453
2032,6.586243756978744e-08,2.0699553657244328e-07,8.404930219952815e-08,0.1062889443693157,0.05030862842500087,10.786001001714943,7.891144088204752,0.033573424210330896,0.037290261688004804,0.0708636858207313
2033,6.31914642814023e-08,2.0708017512858082e-07,8.4995073391515e-08,0.10725263839082962,0.051381850515608535,11.89299388756242,8.094592343996375,0.03217584912537698,0.03600477816466949,0.06818062724407549
2034,6.620962229965376e-08,2.2016119126152654e-07,8.52532140811895e-08,0.10491397834546767,0.0474215089795921,11.737768651077138,8.463278710806955,0.03320822255583943,0.038592442100304505,0.07180066475152569
