Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2041,8.72787431523396e-08,2.6831732320189463e-07,1.098422259232682e-07,0.11225743405103715,0.05453862915679228,10.965263406098005,8.162063754032944,0.03889712355963635,0.04130309608428257,0.0802002197477737
2042,7.932301147153873e-08,2.4781925807109583e-07,1.1296800080753584e-07,0.11908767050161316,0.06309178775767826,11.857541409937367,8.261499559130373,0.037005961412861714,0.036201835159493594,0.07320779656274735
2043,8.038354312503909e-08,2.564165653060879e-07,1.1052170648379927e-07,0.11454002074588947,0.05695696792159772,11.969399205110783,8.356476647674977,0.03654318856551072,0.038188238612861296,0.07473142715951873
2044,8.049635839756912e-08,2.5812468092587813e-07,1.0488977968416925e-07,0.11000496031224978,0.05198744708892406,11.994736760518697,8.808925847582426,0.03655304209842669,0.0403152393278877,0.07686828154299259
2045,7.556489238502036e-08,2.4624437543114454e-07,1.0324198287890803e-07,0.11045485149876388,0.0544214886614443,11.81042063856595,8.906140912575292,0.03507348048719633,0.038325532378678626,0.07339901297992352
2046,7.514813787340733e-08,2.4033916869760325e-07,1.075306083842858e-07,0.11585007681995894,0.05994071469234247,12.382466007716113,8.836582371190165,0.035749749862291576,0.0351909111050049,0.07094066084808913
2047,8.36084640151455e-08,2.6912539808289357e-07,1.1563805901376842e-07,0.11444765117091359,0.05771716342613653,12.357459115137699,9.201243332502042,0.03797380154800076,0.03790943973828283,0.07588324134582657
2048,7.64674195442111e-08,2.4806953958670255e-07,1.0548881663529393e-07,0.11491768780536249,0.05758071785215788,12.645582200346228,8.858499581578942,0.03553289399158318,0.03722832134724081,0.0727612152323777
2049,7.692102917472536e-08,2.433261700468406e-07,1.046705463094448e-07,0.11003573453579481,0.05488996796084301,11.997597467301746,8.71578910703711,0.035322264840296005,0.03670816439948125,0.07203042937835846
2050,7.228464804993521e-08,2.395266373626775e-07,9.79281340025955e-08,0.10831757287414001,0.05061791261410983,12.53857558913119,8.909005757723762,0.032990424802976474,0.03704205588780276,0.07003248076210583
2051,6.854765924706181e-08,2.257681077076944e-07,9.025585871324797e-08,0.10835758464430179,0.051524977297985323,11.816783571307825,8.31637884845848,0.034108591037432974,0.03689873031009782,0.07100732122722196
2052,6.986188930338792e-08,2.297442986419981e-07,9.19248291035457e-08,0.10578983550128034,0.049662413935458866,12.351355596676399,8.801801064071826,0.033672020630208126,0.036362651712431034,0.07003467253106122
2053,6.897512347342515e-08,2.2520236372528742e-07,9.849404077594235e-08,0.1147128451764522,0.057951003819464136,12.652276212826086,8.644835666083678,0.033585457634175093,0.03403147900842451,0.06761693684092106
2054,6.550347813311296e-08,2.189808316746322e-07,8.702382402341766e-08,0.10676726358929355,0.04931688870837525,12.727572748532856,9.154983385752319,0.03254890065944179,0.036130584173270495,0.06867948477202782
2055,6.559705258371215e-08,2.2151402240850348e-07,8.98390495366545e-08,0.10838123177535107,0.05140943802270129,12.8317497357311,9.354782337077909,0.03234016026359845,0.03522405537388288,0.06756421568971938
2056,6.895700155323121e-08,2.2834599678093376e-07,1.0075799991686668e-07,0.11288111907445048,0.057558075566548565,13.353372456125378,9.418649538005871,0.03323230927442059,0.033242629260299354,0.06647493834435601
2057,7.393991306409435e-08,2.4347027099774316e-07,1.037618389409097e-07,0.10952635905884235,0.053266289789951606,13.006407658770042,9.505436940731267,0.03418821552093727,0.036625840987722105,0.07081405663335079
2058,7.331103353120625e-08,2.429552310135339e-07,1.0114322373836862e-07,0.10944261850180008,0.05263806489730478,12.889754707021543,9.497411585183448,0.034428308793459754,0.03666495409435045,0.07109326300721659
2059,7.482998043933436e-08,2.411896191426827e-07,1.0027202791851871e-07,0.11116323141832113,0.05450452527426403,12.219011848446767,8.965334165383002,0.036023759499326,0.036756666457594914,0.07278042582028296
2060,7.181095217950574e-08,2.3410210240534099e-07,1.0000230159503693e-07,0.11287915377506581,0.05588859120813267,13.02094083023809,8.763210000939816,0.034096292135650595,0.03548565550646696,0.0695819475738948
2061,6.665795677562397e-08,2.302644465370151e-07,9.139485489907988e-08,0.10460782736793271,0.04817071531297628,13.143289532836297,9.549237058730563,0.03189867272312527,0.03630724652038709,0.0682059192510798
2062,6.526810161266916e-08,2.170004211896467e-07,8.495143099469712e-08,0.1039447865882706,0.04707436340422249,13.355333682786316,9.191971318514407,0.0319362067102499,0.03588181893529193,0.06781802570126123
2063,6.875837976956958e-08,2.3172811676959939e-07,9.414633825318005e-08,0.11003976167020962,0.052862599675235294,13.630690075625497,9.493920572909238,0.03348532742118349,0.03521537573090234,0.06870070305951788
2064,6.875240723320875e-08,2.3233653540010346e-07,8.74355052527795e-08,0.1012296407510029,0.044503751882836534,12.65210956905395,9.498862497612828,0.03310421597451365,0.03808678269340554,0.07119099865058393
2065,6.765208930208048e-08,2.3177180487825177e-07,8.922190589150357e-08,0.10406468963212591,0.04696897905378283,12.894555614053326,9.64622593292637,0.0328923780700806,0.03715008007634082,0.07004245806839852
2066,7.760170105241544e-08,2.593214914575336e-07,1.0909799242960639e-07,0.11165126564497692,0.0554559902886092,12.912060589057248,9.358617219068046,0.03571637933018996,0.03708411805924026,0.07280049729912426
2067,7.224498279980098e-08,2.387989770784182e-07,1.0003327310105792e-07,0.11302847390966464,0.056042217747965924,12.820768462782356,8.830201394693455,0.03449939647807144,0.03534816489584692,0.06984756127555962
2068,6.830173092044914e-08,2.2341410344977415e-07,9.00434269590718e-08,0.10666908354695749,0.04916001014805046,12.862234976850283,8.411457791846884,0.032269626420183356,0.03711519315621087,0.06938481954546545
2069,6.273173234783919e-08,2.0792985443133867e-07,8.432046036078174e-08,0.10530757329612372,0.04910028538825894,13.033169890811768,8.820739247271488,0.031205016065966318,0.034423590190299454,0.06562860642599527
2070,7.080615349761762e-08,2.3195332905664908e-07,9.878218411963063e-08,0.11105005318125923,0.05487892630478194,12.816768373643738,9.12538053784944,0.03366079686690491,0.035604831305677126,0.06926562831958122
2071,7.275274736434677e-08,2.405244468100641e-07,1.0147674665332736e-07,0.11020718933269423,0.054164463121645,13.219699380395925,9.445226155586758,0.03402249841288221,0.036010569133165735,0.07003306737609874
2072,7.173307164288e-08,2.3886714001875376e-07,1.0395519973609989e-07,0.11493043960944492,0.0573433543076585,13.79259299750363,9.092925883443614,0.033312665767900686,0.035178850783822956,0.06849151640917055
2073,6.6081618910914e-08,2.3188659689114034e-07,8.579484283040662e-08,0.10133693921016612,0.04260842156159869,13.452148592701887,9.869066271640156,0.031139437311897306,0.03832642670892073,0.06946586415548785
2074,7.076446448007587e-08,2.3673076391872636e-07,9.594400362370842e-08,0.1061395516902973,0.04960632557003611,13.662761738693575,9.960892388397536,0.03355658536164121,0.03660101331923832,0.07015759869309714
2075,7.197013510660144e-08,2.3857950676135384e-07,1.0501945861816261e-07,0.11310626202842618,0.058028761367345395,14.14697114428239,10.122263683304906,0.034543126555455723,0.033547584559401857,0.06809071097148942
2076,7.521590933780749e-08,2.5009899908478643e-07,1.1053875259046449e-07,0.11395328480460293,0.057394891728154325,13.730054870497066,10.331781689581563,0.03452012564948638,0.03522386592291985,0.06974399163734753
2077,7.107921257687916e-08,2.43245150448788e-07,9.56914440354418e-08,0.10587848910964466,0.048648109621896064,13.779865522849528,10.404836599250187,0.033770481271775024,0.03651367012721211,0.07028415138810644
2078,6.700954985754496e-08,2.432662511691146e-07,9.467372677011733e-08,0.10486286679501217,0.04793180718108294,15.063462490595045,10.626095126490002,0.03188876007089036,0.036411222795555004,0.06829998297622857
2079,6.741853863574691e-08,2.4156131315215936e-07,9.381285346018565e-08,0.10506052181271812,0.047446679819513025,14.836565267689915,10.623874835958635,0.0315987259140659,0.035302961537417805,0.06690168750592485
2080,7.328417236601483e-08,2.560231319937165e-07,9.931934305403539e-08,0.10508882551213887,0.047375275485390826,14.282193301113567,10.872534259244942,0.03377681479937671,0.03713461202077567,0.07091142695441188
2081,7.522439016708053e-08,2.50710679469258e-07,1.0588488971056433e-07,0.11064884144705557,0.055066738926769505,13.842134757356336,10.080752350954809,0.035128209199959654,0.0354806555022762,0.07060886467644054
2082,7.278510861932464e-08,2.4952974594637304e-07,1.0124480927003584e-07,0.10764684922510033,0.05159657262169152,13.97739951935911,9.829955030494165,0.03366730864958346,0.03659099477053343,0.07025830349756042
2083,6.60076834574221e-08,2.4824148673681543e-07,8.194017315911465e-08,0.09636808069714646,0.03708191969711806,14.264504942403091,10.40227404633457,0.030743052619978437,0.03995317825248861,0.07069623077917701
2084,7.323173298839898e-08,2.4554717787529177e-07,9.712694042778953e-08,0.1056539455094756,0.0484874066304281,13.827118093302373,10.219025520608518,0.03371263968130524,0.03652166558407132,0.07023430531529444
2085,6.580311067189258e-08,2.3049260427738592e-07,8.479464892519036e-08,0.10019701106815483,0.04224248194076744,14.511279913050947,9.883759398389502,0.03070949310238596,0.036634150956189916,0.06734364412634421
2086,6.232849979482824e-08,2.1982484909888986e-07,8.10466484535974e-08,0.09943556579805053,0.04316687088645369,13.723856431541371,9.968421425295931,0.03039823138374485,0.03704943971712208,0.06744767110653548
2087,6.632428223289664e-08,2.3258982489266837e-07,9.547113714709418e-08,0.10787297475919595,0.05122388946968568,14.768173799116704,10.250128004885989,0.031748466559942706,0.035436295809100904,0.06718476236127954
2088,7.018058805732167e-08,2.4861109816580957e-07,9.313182441984267e-08,0.10369327863287688,0.045633524173282224,14.514494712978127,10.639457173558734,0.03266779813785933,0.0376396454365681,0.07030744367239718
2089,6.556260045006448e-08,2.306965022859377e-07,8.651457580155293e-08,0.10090727368567635,0.0435850415927293,14.571750625903542,10.328650931208275,0.03162931591376872,0.03679015756953085,0.06841947348147552
2090,6.257285924904131e-08,2.2444306225191653e-07,8.065361403522555e-08,0.0959314958749475,0.04023917175398647,14.144556485176702,10.867007227196156,0.030763953577976497,0.037021282513108315,0.06778523616528119
2091,6.51055855935167e-08,2.2544360706761654e-07,9.213596291814378e-08,0.10369775317595831,0.04894391185587255,14.777298516152209,10.74681299305376,0.032177866436077215,0.03491041836838205,0.06708828491319739
2092,7.443489498184006e-08,2.476620109961677e-07,1.0931695147037897e-07,0.11374214297890735,0.057536325584966096,14.954513548226052,10.916109686804901,0.03513366791087046,0.03396781757787667,0.06910148545686635
2093,7.930443115546895e-08,2.783921691364827e-07,1.1662691683867242e-07,0.11208471121055875,0.05485818123875528,15.282929624335013,11.287206932015854,0.03515456603319927,0.035487900609107136,0.07064246655600841
2094,8.00889088110903e-08,2.7746771032977747e-07,1.0910953130123314e-07,0.10843026475119867,0.05090736696516509,14.390836793243347,10.667880966777355,0.035629913737066775,0.03758957258797118,0.07321948624450987
2095,7.077108395470215e-08,2.5218742918686487e-07,9.636348207368206e-08,0.10311308262500958,0.04562892497548581,15.89057465418725,10.759458501918699,0.03162402169219983,0.03582779073469681,0.06745181255502612
2096,6.742801408069077e-08,2.4394365269106434e-07,8.614668044395601e-08,0.09939653282648893,0.04051697625947793,15.643337561691828,10.865954698121838,0.030707288516532993,0.03745824335082312,0.06816553179037718
2097,6.769124002112959e-08,2.446958310396557e-07,9.458709045489775e-08,0.10319145556255994,0.04665181550139224,15.265368218787453,11.339529128382532,0.03130743467290404,0.03595183115851109,0.06725926586057177
2098,7.461862881471499e-08,2.6192858168876654e-07,1.0683337263331198e-07,0.10900216127595806,0.051649289368163126,15.422027951241297,11.020263969806189,0.03370063583341344,0.035420734272779676,0.06912137022316842
2099,7.038811862289245e-08,2.513045217980864e-07,9.432538529894003e-08,0.10236775916036665,0.0450964915863561,15.263304608063494,11.138914082180058,0.032544645008038366,0.03672797311408136,0.06927261814822534
2100,7.183119321767707e-08,2.5788548847283897e-07,9.770750882938885e-08,0.10366583642143812,0.04606242155411485,15.67237370471725,11.17273891264223,0.03240900400381699,0.03651844669310073,0.06892745076156533
