Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2016.06,1.4203691399179894e-07,4.05707960738674e-07,2.03564083674296e-07,0.17372088719209922,0.11388916452292965,12.673986810163244,7.661329493448823,0.0686119405964832,0.04022985735133801,0.108841797708292
2016.07,9.751315510787363e-08,3.1820763321488086e-07,1.4947063948468754e-07,0.1536944561512393,0.09121357843707385,17.147379234149298,8.163758273978809,0.054402111774709626,0.03241532198261289,0.08681743365269054
2016.08,7.665876197922384e-08,2.826867446215429e-07,1.0635413131924394e-07,0.1298429522038653,0.0653393070930642,16.93070656924104,8.72348995071378,0.04564856756585316,0.034184031450251236,0.07983259867184196
2016.09,6.228698812525153e-08,2.542225854363126e-07,6.90063043571544e-08,0.10188077020371826,0.04046945772460367,15.183917963688879,9.357293031500712,0.0392740459805681,0.03663012568904817,0.07590417189637533
2016.10,5.966678711134115e-08,1.991533065477104e-07,4.417420201418939e-08,0.0784028887809229,0.025490151045642274,13.669475416169895,9.69594182247271,0.036538209965563465,0.04063099177070527,0.0771692014930031
2016.11,4.172279007447694e-08,1.014981363223935e-07,2.2481346208271418e-08,0.059969362584455246,0.01700501764942776,11.015322800394179,9.355611746460777,0.029865036275040967,0.029390193977083395,0.05925523005844429
2016.12,2.2920324282705607e-08,3.885800336008704e-08,7.818102941634322e-09,0.046541491384751006,0.01140273247696767,9.26614871728934,8.603668106294212,0.020655364873527312,0.018441498363772613,0.03909686303030095
2017.01,1.4440415522553269e-08,4.830167043010338e-08,7.626008618925065e-09,0.04641188461977851,0.010058108523016534,7.907210838840603,7.678685729524021,0.014401851420583586,0.01339699024146137,0.02779884147912238
2017.02,2.44680538064633e-08,1.276623261704519e-07,2.077280758735298e-08,0.0797989258817664,0.01583480105913046,7.297684807850155,7.164425117166995,0.013291030422726608,0.023408152058874143,0.03669918261508807
2017.03,5.29439530583191e-08,2.6218170948930816e-07,7.130001295615234e-08,0.12115541692111097,0.0363253638154326,7.139423419216761,7.045610139275537,0.019746212283513618,0.05618190494216139,0.07592811750835296
2017.04,1.4396322220044854e-07,4.937926881240451e-07,2.7177252430559885e-07,0.17038078023576836,0.10524165876477388,7.555125728449085,7.306666055143891,0.04210155636612945,0.07686051341859143,0.11896206920387935
2017.05,2.121630161238574e-07,5.849605291814373e-07,3.536465950966523e-07,0.23638908702468237,0.16941398659027201,9.563318910963481,7.786136473445694,0.06981295922611025,0.06915092405131065,0.13896388349674757
2017.06,1.551391049087277e-07,3.789416717456879e-07,1.8609022389791555e-07,0.16631577475823814,0.11079070119852169,13.617697963131548,8.227928810765993,0.06970316045589742,0.0418663523471029,0.11156951401996865
2017.07,9.460278082553861e-08,3.148013517169194e-07,1.2743531463669116e-07,0.14033615652318301,0.07555852681955627,16.370062505497348,8.614995835516162,0.051478075459814455,0.03679457724933669,0.08827265240958636
2017.08,6.95758685440074e-08,2.606377426709748e-07,8.592021558999931e-08,0.11535576872127343,0.05129804591055943,16.50608317390558,9.28911915840597,0.04114541753081081,0.03427567232640527,0.07542108990820613
2017.09,6.67903725439824e-08,2.4206208429237484e-07,6.521864071895888e-08,0.09717836869385095,0.03652901301252275,15.491709350078862,9.909762207602672,0.037123948319656215,0.0389794967544868,0.07610344499062155
2017.10,6.130797047714383e-08,2.1126049130947363e-07,5.2213322647774094e-08,0.07821456485765076,0.02450473613803872,14.250918861680423,10.113712958495833,0.03422256003877538,0.03852997889447727,0.07275253890005205
2017.11,4.4054686811635625e-08,9.80666274278786e-08,2.5831630202139368e-08,0.05781524083082577,0.017241321484190605,11.237387589438205,9.494418263736906,0.02954196745929655,0.03050796896686391,0.06004993655574432
2017.12,2.028918197509363e-08,3.516857039800324e-08,5.852710734916632e-09,0.042535321929111566,0.009748530332873786,9.238255466092646,8.770839720180504,0.01962597785312187,0.01627512679073077,0.035901104589827454
2018.01,1.481422785599139e-08,5.4750543011651985e-08,7.527639681305778e-09,0.049287166929236445,0.009479126549287861,8.046679675234351,7.861688790759771,0.013859579129340958,0.013672957862868465,0.027532537051351738
2018.02,2.6876505824645477e-08,1.5114567464662514e-07,2.4597196658349924e-08,0.08078673911724576,0.015603000368415974,7.448900155283226,7.3060334632263135,0.012913536169420831,0.026022450156890815,0.038935986493709204
2018.03,6.55756791384363e-08,3.440933974693629e-07,1.0378626414356594e-07,0.13505509970918914,0.042944101404882515,7.267807608287464,7.175257173566913,0.020727101268254368,0.062474865240756655,0.08320196643774189
2018.04,1.3782458547201756e-07,4.2544108207938005e-07,2.4512198822020276e-07,0.1532334322737902,0.09748408754333944,7.6518017802745675,7.407682242577536,0.042245527987602755,0.07852482030231409,0.12077034804909685
2018.05,2.0358492830293176e-07,5.536362955334455e-07,3.4111536948045e-07,0.21680705763434938,0.1592069283830123,9.79546075171236,8.038481018955164,0.06633832083756651,0.06628633235318604,0.13262465401100573
2018.06,1.9094951826556216e-07,5.002557037213267e-07,2.435601424945839e-07,0.1817716411406927,0.12118429500477493,11.778817443565256,8.889826763283406,0.07616639611147671,0.05244992093749482,0.12861631756030026
2018.07,1.1048981590351828e-07,3.6674242233056155e-07,1.4268273298479938e-07,0.13481537761779008,0.06996747338115394,18.333049076300558,9.369049766098529,0.056225924851537504,0.041452137296535914,0.09767806164043394
2018.08,7.6187962790876e-08,2.685342316693812e-07,9.062516211829482e-08,0.11832489105081714,0.05245721806156295,18.3668632797932,9.77629507603513,0.043450512875111647,0.03428530369312483,0.07773581648606794
2018.09,5.94657135908294e-08,2.2824522770429232e-07,5.597351263735596e-08,0.09145168744267192,0.03138387461383885,16.136080987884977,10.148917292005121,0.03662305571694482,0.037482831406735,0.07410588673902241
2018.10,5.6609760377985467e-08,2.1193632659437132e-07,5.385390937624639e-08,0.08004141726446161,0.024953845201202907,12.864881153036931,10.128423443123497,0.03333926760855935,0.04051836667001852,0.07385763431251123
2018.11,4.061026680299237e-08,7.434918598864168e-08,1.8864709794073318e-08,0.05251470760425595,0.014983403712115326,10.829392035721284,9.689301145181282,0.02793834179363765,0.02736312113915844,0.05530146337075527
2018.12,1.9273611615272517e-08,3.94550610666075e-08,6.875667568963014e-09,0.0455810666186967,0.009909006821217595,9.2089393252423,8.936160381497686,0.01831139516210628,0.01540739320159454,0.03371878842147275
2019.01,1.4243024982202058e-08,5.1987584021965737e-08,7.686286334071854e-09,0.0510734572776252,0.010287388081874788,7.635377660986196,7.619307619461561,0.013681459389216525,0.013730115980639975,0.027411575326617466
2019.02,2.2262847687257668e-08,1.510509472219744e-07,2.5030498910681153e-08,0.09078834268320181,0.0185937344520123,6.524271271070664,6.685825903026718,0.012944156911915581,0.022436642072109922,0.03538079912175496
2019.03,5.523101513257653e-08,2.6170211920621047e-07,7.702776940834242e-08,0.12140137967034378,0.03830113757309352,6.287858657344203,6.377032782433933,0.019315776993931517,0.06054060306644716,0.07985637955539995
2019.04,1.338146764305801e-07,4.6842769862240413e-07,2.5757188312793924e-07,0.17176181907380159,0.10573390165474587,7.049295493704702,6.656409359931483,0.03984189381996261,0.08208032456143619,0.12192221780757208
2019.05,2.0439962329813883e-07,5.114491094076808e-07,3.352789954985388e-07,0.22121688933343836,0.16942614738162273,9.63708117237117,7.010565985138541,0.06614655316370606,0.060267328858826595,0.12641388183991245
2019.06,1.6049750582905323e-07,4.006631660687906e-07,2.0318014786567225e-07,0.1849603478576733,0.12407305744986219,13.563826674242629,7.4054185314013266,0.07103462951576295,0.04212128997985964,0.11315591942537825
2019.07,9.437973065061088e-08,3.039867895589223e-07,1.2465666494256794e-07,0.14939738138367925,0.08115567304192646,19.139205351566385,7.7373382918795865,0.05236545937710517,0.034706757805498784,0.08707221753232665
2019.08,7.107750452449348e-08,2.609415380873757e-07,9.152972273279892e-08,0.12577505705068912,0.057233907804660006,18.577823545713606,8.250026624116794,0.041908559894536075,0.03442268504665695,0.0763312454148076
2019.09,6.17839506133453e-08,2.287590475614395e-07,7.098309588172975e-08,0.1052473641319769,0.0421918678322614,16.043898223054267,8.771403155454964,0.03696312006227317,0.035414041558266864,0.07237716185946631
2019.10,5.552412826323941e-08,1.778868837169029e-07,5.033445193933176e-08,0.08506004098417573,0.03129534658878442,13.04484576518802,8.720044438372529,0.03347954471762361,0.034789887758664775,0.06826943258839029
2019.11,4.1810649165973724e-08,9.709822625637514e-08,2.5040041093338185e-08,0.06410598192329581,0.02003695333025761,10.70681782952285,8.701847315510863,0.0286348818356902,0.03088984602198059,0.059524727681389895
2019.12,2.018364187594706e-08,3.675894467174105e-08,8.6415557836852e-09,0.04154537609841776,0.011119898142981534,8.640867089122175,8.281893685832502,0.019572398759443197,0.016338684341884298,0.03591108362502421
2020.01,1.5469383003263202e-08,5.4765408813750004e-08,1.1446985265765082e-08,0.05206200923337756,0.012976758155848927,6.852045257352078,7.064899057663021,0.015252351706302366,0.014180992097625082,0.029433343656940066
2020.02,2.9488936115620682e-08,1.3823434229927134e-07,3.366260075666344e-08,0.09420511376959785,0.02518224527594604,5.7347514895922584,6.135937077153146,0.016347293808924884,0.026785569074184605,0.043132863194804395
2020.03,6.835156501614074e-08,2.8053367533209613e-07,1.0784362046800646e-07,0.13979575109910142,0.05707502529875325,5.431190893879854,5.747322491479932,0.02366328224360121,0.053944821242211526,0.07760810323560018
2020.04,1.3134777571415844e-07,4.1691791367326557e-07,2.1586575654289534e-07,0.17938223293540959,0.10862499638342253,6.260914230975692,5.729565272931677,0.04264189906207217,0.07419156519344539,0.1168334647907997
2020.05,1.6134476756337386e-07,4.067196326044385e-07,2.6097477911744097e-07,0.185722623664453,0.1392566754134416,9.629998235040684,6.009011128805684,0.059580032854377976,0.061835766597661705,0.12141579943056391
2020.06,1.2472325978216313e-07,3.49358630520776e-07,1.706101116038303e-07,0.1753157647273127,0.11151800600793667,12.752377887000213,6.384970988253338,0.06102409923714256,0.037820527266002435,0.09884462647716602
2020.07,8.519375117073896e-08,2.639008553277039e-07,1.13400948738578e-07,0.1499435729597826,0.08443333062424217,17.557134891869897,6.8084131627432045,0.049184171546662915,0.03349608432143635,0.08268025680555385
2020.08,6.004964383216393e-08,2.0937709492185696e-07,7.216111170901067e-08,0.11894356933032159,0.05374368492401689,16.525568708846187,7.265642820358197,0.039203588937566224,0.031246109559387558,0.07044969903961493
2020.09,5.4367997073828785e-08,1.9662693839168002e-07,5.538019570097989e-08,0.09872099899913911,0.0372286391126369,14.590877511540814,7.912814962621883,0.03447943808486309,0.03371250819319511,0.06819194640501675
2020.10,4.870225398846756e-08,1.57359536038626e-07,3.823947807764185e-08,0.07776765566086728,0.024433568918402485,12.264876259400573,8.079464178250968,0.031190493566715913,0.03606998097038489,0.06726047460606682
2020.11,3.603216465804802e-08,8.24895502908156e-08,1.948730496036321e-08,0.05809937096583354,0.01610574504651102,9.933189982213182,8.109947848765056,0.026183538548326144,0.02822473430474755,0.0544082728214465
2020.12,2.0492211517892997e-08,3.141451340407877e-08,7.278622727046998e-09,0.04336690178613796,0.011215243893401797,8.309897597706305,7.871141814805502,0.019684060745601823,0.01722110025815318,0.03690516106968638
2021.01,1.559977616269252e-08,5.438635178789455e-08,1.1545344384111583e-08,0.05403044056528083,0.013420646187988675,6.642256055087575,6.838235216902819,0.015671457022244966,0.01427792288203962,0.029949380032562995
2021.02,2.567971589535369e-08,1.2828678288013544e-07,2.9984620505301864e-08,0.08920016069168776,0.02248596788365349,5.539959267342541,5.787402044138877,0.015499497512776851,0.023852125660281158,0.03935162302188214
2021.03,7.306253501665523e-08,3.0502706862156165e-07,1.1219353105334038e-07,0.14171844675067655,0.05444234139782297,5.96190707571487,5.971601288585461,0.023636869674710004,0.0550892501906853,0.07872611984611314
2021.04,1.2833954803762922e-07,3.947407902823056e-07,1.9490128830388627e-07,0.15959298827267704,0.08950492777931268,6.681830861580549,6.4607019690802625,0.040009610309376754,0.07324298222695923,0.1132525924634176
2021.05,1.6073797916680466e-07,4.1392199991632394e-07,2.4507515582477866e-07,0.18027807972900553,0.1269315243976413,9.767153241242287,6.819207225187439,0.05622280526195753,0.06723570697918713,0.12345851234671071
2021.06,1.1731614365384791e-07,3.188302788016006e-07,1.6097984228061724e-07,0.1732279608412305,0.11253490364946249,15.057994205310834,7.148050338626995,0.0565487584496393,0.03595074647012097,0.09249950465447482
2021.07,8.081647463762926e-08,2.613643615604705e-07,1.1309690204276913e-07,0.1469501858020607,0.08158939703435211,17.78685341601116,7.486198715205269,0.045867086200198644,0.031152264064633547,0.07701935063732072
2021.08,5.959124732313894e-08,2.2795565610931252e-07,8.123989220605699e-08,0.12079590842879884,0.05475845197657882,18.868509512166195,7.979727920406015,0.037463831878749715,0.030087687792693274,0.06755151966825686
2021.09,5.314790435110791e-08,1.7727743186198788e-07,5.632275324085023e-08,0.0975735390795978,0.03794962282727679,17.627992319187562,8.387879839327134,0.032922257090896814,0.030500672847182563,0.063422930161347
2021.10,4.843217032049845e-08,1.700765493285983e-07,4.3362194940244824e-08,0.07964040991867745,0.02538809008018247,14.003107982023458,9.049678265318292,0.02936035124923372,0.032743907736382354,0.06210425860724633
2021.11,3.6075613265080176e-08,8.769057570865093e-08,2.1932372765764795e-08,0.056604103819413935,0.01570757199317618,11.195743461103131,8.983154676089619,0.025233563709976033,0.028100044514959212,0.05333360817824501
2021.12,2.1259874357577387e-08,3.6849517736489044e-08,9.388672195136119e-09,0.047733481960215936,0.012662829287264239,8.758424092079817,8.253832980090385,0.0192487495292175,0.017344984172285166,0.03659373384135245
2022.01,1.555882003031629e-08,5.575440639626043e-08,1.1027705517976056e-08,0.05127203398771799,0.011916770957789148,8.043981149405763,7.79869460817869,0.014258853861232417,0.013575991948010542,0.027834845713511174
2022.02,3.0058224846600274e-08,1.5429456236453986e-07,3.4251522104858584e-08,0.0891323994833275,0.021026451654352237,7.692724300238196,7.572597753283794,0.013986662872004257,0.024504032732237856,0.03849069575870953
2022.03,6.495227246329364e-08,2.781548099321917e-07,9.521850786967678e-08,0.13113023325922746,0.04853370254062989,7.031374230968535,7.016242098475242,0.023593649706206036,0.04791434088309014,0.0715079907054359
2022.04,1.383990862061515e-07,4.740178713787344e-07,2.2668825455615029e-07,0.18523508639668007,0.10515990073689827,6.891997679243623,6.6960011788698095,0.043419207625505406,0.08278853835466815,0.1262077460192072
2022.05,1.560409814071394e-07,3.8650959251165214e-07,2.190839540424018e-07,0.1658722865936184,0.11556726863884471,9.406791220453451,7.204181735633507,0.062276819897407514,0.07094305538777865,0.1332198754524988
2022.06,1.1038819886643548e-07,3.0969696529770797e-07,1.4127440000355068e-07,0.1486932836588866,0.08911470956767105,12.737201789083747,7.8187596782581394,0.057407103003115786,0.03755039612744167,0.09495749993358225
2022.07,7.577709527847179e-08,2.4981497446154426e-07,1.0100175523467032e-07,0.13244858431977322,0.06725562333227149,16.376514841095783,8.184649106837465,0.04530908787084928,0.03411323451808721,0.0794223221950987
2022.08,5.980878752913452e-08,2.1303064780193073e-07,7.577541741138889e-08,0.11484547883850757,0.050369807165058296,17.629887545556237,8.605378286058677,0.03746562383745034,0.03209557622582159,0.06956119979493697
2022.09,5.081118753091521e-08,1.8011626314766902e-07,5.203999188784623e-08,0.09419100577478055,0.03528649709024375,15.617189128833408,9.129243189048335,0.032680312028007155,0.03139388263958227,0.06407419498402284
2022.10,4.497800739987381e-08,1.4666468633487159e-07,3.729198787380919e-08,0.07396246119470154,0.02277640312828979,13.547073801893562,9.25540259085165,0.029048022130621312,0.032633955251961944,0.06168197773302561
2022.11,3.756862401608459e-08,8.77599298276949e-08,2.780151447355009e-08,0.06219855364870667,0.020241513596330345,11.62736337278041,9.360591380724033,0.02541889209902493,0.024902014036789204,0.05032090619093986
2022.12,2.226531165995749e-08,4.257933558641063e-08,1.1756515549221392e-08,0.05079404584507747,0.015182622448006524,9.141196955272058,8.50157988323363,0.020049725548262086,0.018223019054200394,0.0382727448537409
2023.01,1.4334243745937389e-08,4.29647258071131e-08,9.150590340961227e-09,0.04815651178092896,0.0129901678301221,7.670495947279412,7.603108371066153,0.014767429770700871,0.013209693643813834,0.027977123300704666
2023.02,2.4945535620405055e-08,1.420141924582083e-07,2.5858926789500858e-08,0.08660598586321053,0.019122099402787116,6.970343117193958,6.958558459519585,0.013086924726975705,0.02359603612886558,0.036682961136480736
2023.03,5.537742728970562e-08,2.675516317376708e-07,7.816609987837505e-08,0.11815668448253526,0.03677587474075434,6.918439212390905,6.884814099028961,0.019013157218032,0.05657641217044529,0.07558956938703167
2023.04,1.1607504047701755e-07,4.3278301695272844e-07,2.1009529456816467e-07,0.16042235069872773,0.08875166675419774,7.33135461106227,7.024335685505992,0.03687908997153038,0.07652800257446325,0.11340709233454083
2023.05,1.8439917593140612e-07,4.93207488790835e-07,3.083857430210499e-07,0.20504799134723434,0.15169515913061093,9.1674860779571,7.592047266978631,0.06194772397324694,0.06435335858014571,0.1263010820073004
2023.06,1.6649719626375813e-07,4.144142789196888e-07,2.1042099320385426e-07,0.18886180589991816,0.1267162215271558,12.709704726286995,8.223999855918986,0.07242667292088054,0.049023918158097285,0.12145059127428222
2023.07,8.951884814499039e-08,2.720454213362028e-07,1.1012944904602422e-07,0.13579967011774652,0.0742651503801807,16.58688803551364,8.701067418217251,0.05329518256832253,0.03314680404352149,0.08644198710698009
2023.08,6.713862022345162e-08,2.4533365076968856e-07,8.522033658347561e-08,0.11498813730294893,0.051203008540678066,16.453835110971376,9.17694706625038,0.040712901644942054,0.033603204201929165,0.0743161055697328
2023.09,5.4772423207597884e-08,1.9764165272687762e-07,5.540498555836491e-08,0.09273010652864333,0.034610352043031395,15.89802464388636,9.65209716437504,0.03442723106638119,0.03314202168273082,0.06756925255111258
2023.10,5.117266512216345e-08,1.8960769234964676e-07,4.668924018194289e-08,0.07888490802827798,0.02469672943158298,13.630566317715619,10.097712560735548,0.030932614655801948,0.03594627718032369,0.06687889131603013
2023.11,4.301429222760758e-08,1.0522997366466569e-07,2.9307609531169628e-08,0.06344776149164628,0.02088513645815825,10.512021927089359,9.474760034718667,0.02909637201737851,0.03130676869338676,0.060403140366096036
2023.12,2.213864263817343e-08,3.7823722014895636e-08,8.988453833708301e-09,0.04797254282262387,0.013855502681859101,8.609683481075814,8.516521660789039,0.02054367511047991,0.017920027867125415,0.03846370281213807
2024.01,1.533757733716062e-08,4.774768602185354e-08,1.021645071164718e-08,0.05116794890310331,0.013826458731367484,7.223633078241348,7.323419602871444,0.015458945095515014,0.014134662347629164,0.02959360740871483
2024.02,2.5013251251251655e-08,1.2593548429296337e-07,2.6793279384853254e-08,0.08450125443053497,0.021252565880851962,6.877111506887833,6.999252858650233,0.01463151657698162,0.023496231773895974,0.038127748214872456
2024.03,5.811212469316842e-08,2.713100466276386e-07,9.491995393549498e-08,0.12058191052204124,0.044307808365957074,7.3073909311874585,7.305554851703832,0.020841077668013196,0.05250519737211738,0.07334627539288059
2024.04,1.4373493710290322e-07,4.856613590495992e-07,2.8326985719564336e-07,0.18727480301342297,0.12048929697264281,7.353238092720917,7.239833625623396,0.04275025837059122,0.07260510038928396,0.11535535946978406
2024.05,2.223736330195731e-07,5.154115135717156e-07,3.1795373474837156e-07,0.2221978307711489,0.1644061189321636,9.476950871593498,7.653345850734941,0.07161328862914053,0.062138944887048964,0.13375223229968844
2024.06,1.1848193097833874e-07,3.369624301247637e-07,1.5868488829909619e-07,0.163625275345798,0.10236940245043331,14.084107768630261,8.129320940254727,0.061472514583632294,0.036490283467616104,0.0979627979377931
2024.07,8.70879465381351e-08,2.975437646991925e-07,1.2988236064843475e-07,0.14293418638238045,0.08018890103363022,16.260208375958943,9.054989249756737,0.04862908722347141,0.03269353117430524,0.0813226187381135
2024.08,7.391920436731085e-08,2.5511364819177473e-07,1.0630893118685497e-07,0.1306982735989027,0.069185209277604,17.257965276949324,9.587278023280163,0.0428120182292848,0.029817446178398776,0.07262946477523721
2024.09,6.21190334253928e-08,2.2007873290325542e-07,7.396801266580528e-08,0.10550271533177526,0.04716877187751112,15.973772371865111,10.005790426795228,0.037449438347671005,0.031703253800494754,0.0691526918836642
2024.10,5.573821708793609e-08,1.938368598242655e-07,5.660798987921542e-08,0.08158710216363543,0.030985992004821127,13.21976331882101,9.943634200338659,0.03380271790163045,0.036910491005768216,0.07071320899163049
2024.11,4.254858501903323e-08,1.0133740699907571e-07,2.7956070391376316e-08,0.06346471547941299,0.021338065249290352,10.88339610074224,9.346958378157373,0.029435983856947713,0.029023840241234573,0.058459823736876144
2024.12,2.1718378622059863e-08,3.7380611973349866e-08,8.329778368534605e-09,0.046448668337481035,0.013049611626611711,9.117716891099548,8.651640556207814,0.020550066606212412,0.01716564537010278,0.037715711909377704
2025.01,1.645739885028533e-08,5.90463581803012e-08,1.123872418610763e-08,0.0538553833984215,0.013482304897456894,7.648572104752813,7.56319127189932,0.015003129600970548,0.014873269314254782,0.02987639904549749
2025.02,2.73185032495038e-08,1.2686114638954517e-07,2.7170613334566544e-08,0.08584279596690803,0.021505387857465183,7.1286775348959015,7.116342679118603,0.01481192215279229,0.026418136676280537,0.04123005885263678
2025.03,5.965175214925383e-08,3.0479451281441384e-07,1.0217489864040905e-07,0.1281640259685251,0.047563496784396,6.532829890145863,6.590395575771933,0.02118046282319508,0.05614911599056585,0.07732957879928729
2025.04,1.4645892869586494e-07,4.3592534167800895e-07,2.617774769077232e-07,0.17807759400289858,0.11938800812726579,7.033360743664312,6.666788883019328,0.04511836770534456,0.07624097289173291,0.12135934028328957
2025.05,2.080284547330074e-07,5.138390461820079e-07,3.163542857924718e-07,0.20961185202791302,0.15415979692551804,9.773707582558703,7.342237171814773,0.06998501602871392,0.057869614048655225,0.1278546308225441
2025.06,1.4053860580698436e-07,3.9807902160053585e-07,1.878414767358679e-07,0.1732329205456433,0.10826222869608482,12.447835115598757,7.743744728721098,0.06539385390732928,0.03980361890535462,0.1051974725811988
2025.07,9.391314507962131e-08,3.017071615837029e-07,1.321190740906923e-07,0.15320474067244946,0.08859672953479922,16.56597701634926,8.131737334987328,0.052080950888475704,0.03420681649290289,0.08628776702648396
2025.08,6.668823123628224e-08,2.422113496643022e-07,8.562020270279941e-08,0.12090915231557679,0.05697024467333365,17.281369667677343,8.5897327429351,0.04135297908318675,0.03159022426452937,0.07294320389743714
2025.09,5.649886538367911e-08,2.2056789569220028e-07,5.9056560704345174e-08,0.09707498373527948,0.03629811121771402,15.29902029722902,9.179457010215929,0.03562221730222754,0.03505064408829782,0.07067286119150655
2025.10,5.031379727186985e-08,1.673055296971168e-07,3.8788193201699054e-08,0.07465465700024461,0.022911117567445845,13.306675319426411,9.501148277046994,0.03213733656701135,0.036062486390131196,0.06819982358273312
2025.11,3.6642214403406694e-08,8.072125575209537e-08,2.087848929444597e-08,0.058807170475370596,0.01767567281901764,10.366670625018823,9.210447670604706,0.026974361083288375,0.02639338983814828,0.053367750871969044
2025.12,1.9359837017470928e-08,3.4983979334707723e-08,7.070840053399457e-09,0.04328362587276561,0.011189674840356515,8.729830273637814,8.425795734635217,0.018858925892629316,0.015903248673855768,0.03476217429858143
2026.01,1.4081001222813728e-08,5.920566103454767e-08,9.054986046373518e-09,0.05217443331376128,0.011075826668078704,7.285135543451672,7.219263902120189,0.013454108486984985,0.013232537526755114,0.026686646095385583
2026.02,2.30851928341405e-08,1.207058690833636e-07,2.098338524051546e-08,0.08052209568546957,0.017253333494771372,6.61568334247207,6.6264005753913615,0.012528279782137376,0.022749036434178062,0.035277316204987176
2026.03,5.316067175344699e-08,2.780283196630148e-07,8.371747656179442e-08,0.12514909811688807,0.039607502606119144,6.560467478796842,6.473630992251952,0.017728104096848666,0.053939425500051034,0.07166753047576553
2026.04,1.4510281454806593e-07,5.30976496147339e-07,3.085601460423882e-07,0.1810315087344116,0.1143962908482518,7.331200722683686,6.981107469429003,0.03761826029298148,0.07800458906407226,0.11562284906346981
