Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1896,8.851254171426185e-08,2.591980682681914e-07,1.2731643347232064e-07,0.11370010516338462,0.06388687352842748,10.764074611951187,8.152685755240261,0.03394128815315502,0.034244791565588045,0.06818607951176926
1897,8.468872879083922e-08,2.430881453080789e-07,1.172867548955998e-07,0.11041789356796049,0.060378234193921125,9.76535872710978,7.559695340672799,0.03345124241461265,0.03462497498433912,0.06807621728681494
1898,8.836891404567527e-08,2.4541276567580174e-07,1.1833354714136639e-07,0.11060937087245122,0.06091859685537001,9.896639813466422,7.3274429477087155,0.03405495928759351,0.034326194244871086,0.06838115353909498
1899,7.863203313960751e-08,2.244750286429899e-07,1.0804391179503634e-07,0.11129193645072773,0.06075521900613073,9.85918475723849,6.558414271625144,0.032115279494132835,0.03353472348042806,0.06565000292791749
1900,7.836655735792888e-08,2.249168771602049e-07,1.0470081137797299e-07,0.107376960053021,0.05725151766480338,9.418850945994501,6.556052783414217,0.03276954901293901,0.03541739228733285,0.06818694133390535
1901,8.23193166619148e-08,2.429586154631096e-07,1.1702913409243242e-07,0.11403860234962761,0.06360917719070366,10.049864659448172,7.428767691419966,0.03400164963972501,0.034069493313374444,0.06807114307367125
1902,8.619690663505032e-08,2.4770871226803063e-07,1.1740350416793755e-07,0.10908299107821112,0.05860553479801586,9.841026017929638,7.366182268618033,0.03291463837813289,0.03531822993314497,0.06823286822191026
1903,8.493019305631209e-08,2.407989587206612e-07,1.138375553631588e-07,0.10977321986178586,0.06018310350850716,9.37861385369848,7.399456732448644,0.034551380938894004,0.0349870191840637,0.0695384001334843
1904,7.983268526470831e-08,2.358327151412015e-07,1.1520361022345863e-07,0.11160552734009294,0.062201529796066184,10.077166717860793,7.308222552570271,0.03250728161458298,0.033257083228405114,0.06576436491468925
1905,8.02444261941448e-08,2.3041603900547498e-07,1.0911169331899334e-07,0.1096468235240996,0.06011902214443848,9.465374714526385,7.077116506436952,0.033015561463832444,0.03507484402997327,0.06809040550214114
1906,8.26268990648991e-08,2.440128334313262e-07,1.1739724808731179e-07,0.11115698170720871,0.06102654863845638,10.166959521357802,7.805942423479494,0.032881355799009325,0.03419235148968764,0.06707370741030792
1907,8.101581023606565e-08,2.283914669851229e-07,1.0864605888364911e-07,0.10876104435029825,0.06043343873396601,9.37952614904302,7.494178897146596,0.033391150843750446,0.0330369150820702,0.06642806596903987
1908,8.58402912039826e-08,2.492245513003252e-07,1.2372788708341442e-07,0.11458560208944919,0.06452961192080221,10.469264816180722,8.046445977504932,0.03334113512992773,0.03249250344617191,0.0658336384880246
1909,7.910957046683755e-08,2.301108858053388e-07,1.0653410336655631e-07,0.10628663342362166,0.05587763773250846,10.326115406877419,7.377181111193664,0.03214521245570007,0.03440882827105224,0.0665540406459388
1910,7.772888822738366e-08,2.3368593442789361e-07,1.030845493095946e-07,0.10391549679015155,0.054296516987478595,10.560624110873222,8.163582069888758,0.03191863932462612,0.034523736443120664,0.06644237587973666
1911,7.995441140069944e-08,2.41636369112467e-07,1.119259210975575e-07,0.10635597572611277,0.05581901015396801,10.718255423633678,8.157492309692085,0.03217468172670296,0.034784719069773797,0.06695940075134653
1912,8.605807505908178e-08,2.469183651920572e-07,1.1622473918137596e-07,0.11039420837882874,0.0604024230321193,10.09194682789436,7.769233613169759,0.03426369509141517,0.03473855909419511,0.06900225415706635
1913,7.72879844514854e-08,2.2711108799963824e-07,1.0801203173679055e-07,0.10824572001531267,0.05925353429051642,10.355304555727951,7.120935914677602,0.032008566730001416,0.03352714649836349,0.06553571334650536
1914,9.325531566547338e-08,2.6515899773666597e-07,1.3126142076790203e-07,0.11714158140685095,0.06639055827712327,9.636709694363768,7.505822536750954,0.035441354855454195,0.03573420153181912,0.07117555626172557
1915,8.326124297582278e-08,2.3384888148880192e-07,1.160519939087663e-07,0.11733767648472067,0.06688230331990751,9.509648743420536,6.555839519385557,0.03441546245227089,0.033372322554861604,0.06778778499588177
1916,7.976978159587649e-08,2.3382311261081721e-07,1.0334805861521315e-07,0.1052523310602459,0.054516491398556875,9.524330089168737,7.065548856981376,0.032813475674285005,0.03649320537957681,0.06930668113248152
1917,9.195006403733763e-08,2.642908255753074e-07,1.220642131973648e-07,0.10977196693284703,0.05913324567069111,9.348115548739907,7.4310101517990175,0.035722809730186905,0.037157820599648096,0.0728806302486174
1918,8.439059135335307e-08,2.4129046066182494e-07,1.1559428963977891e-07,0.11178765115141125,0.06162000042894977,9.866274258560567,7.2677783062253924,0.03336846238246143,0.03429971810917104,0.06766818046616419
1919,7.474432694382609e-08,2.1350694634308632e-07,9.204364174415959e-08,0.09985101363838571,0.049265270794901485,8.956842126513541,6.572506878785222,0.031176410497126165,0.03615391703608086,0.06733032749828562
1920,6.834572150076977e-08,2.0357748083904926e-07,8.925269542149801e-08,0.09979018418992443,0.050046032771047105,10.001443959579415,7.0925664345194575,0.029350793594519396,0.03389885298239879,0.06324964661341315
1921,7.902134000170588e-08,2.2892813149734095e-07,1.0849874997999389e-07,0.110669698314302,0.060482678681761465,10.0341319646059,6.932330475892436,0.033048530696759525,0.03341604430387505,0.06646457486095729
1922,6.86894473228928e-08,2.014783631524908e-07,9.303164426871079e-08,0.10389147167485115,0.05490144259275733,9.474861852884354,6.9128626607814025,0.03028613088505344,0.03226068637804385,0.06254681722405382
1923,7.256052641625177e-08,2.0375037374688317e-07,9.582870182267783e-08,0.105951763488976,0.0571547338976331,8.541676551766718,6.341931145546706,0.03181611281348536,0.03344170990504718,0.06525782268032759
1924,8.616674694075142e-08,2.4657088093680677e-07,1.21942754816042e-07,0.11535413429318214,0.06587149860307678,10.363261287875508,7.680319303722399,0.033659648684137504,0.032634328868819555,0.06629397750776951
1925,9.089726965619802e-08,2.6325563517804255e-07,1.1637616401051529e-07,0.10564379614447651,0.054558778880509966,9.633898563239393,7.9535128548374034,0.034591343940926354,0.03817983068401148,0.07277117463269074
1926,9.499140003599473e-08,2.7296445920197734e-07,1.3070416078236246e-07,0.11292300134234608,0.06185232450052683,9.858608624321578,7.993703751826266,0.03475239993498981,0.036733393055414724,0.07148579293855833
1927,8.768334139588335e-08,2.535426173860317e-07,1.1786780267173097e-07,0.10951186224787544,0.05883075143914434,9.965861645775139,7.6754841405109495,0.034120158564488114,0.03564888531543008,0.06976904383606287
1928,7.808470620390842e-08,2.322393189989289e-07,1.0575811746068208e-07,0.10817684996885625,0.0579915934917196,10.101443183588506,6.9953860678176545,0.03164446406110779,0.034140009807154245,0.065784473925301
1929,7.623684275364986e-08,2.2218746122029875e-07,9.719216479094334e-08,0.10277610940615071,0.05254996375013166,9.261919926053954,6.839783183674569,0.031959729352776446,0.036197586722881925,0.06815731615584929
1930,7.311223489808418e-08,2.1665089915930077e-07,9.566794113280965e-08,0.1027280078542529,0.05284033618339115,9.28585540281137,6.883428525761602,0.031185110007648304,0.035303590061795405,0.06648870000177398
1931,8.067093793329477e-08,2.3090014648794647e-07,1.0446486523838438e-07,0.10504923001353604,0.05529551877705671,9.62454859128165,7.4809746081269175,0.03260739928359701,0.034662068094533795,0.06726946743341485
1932,8.536183836795351e-08,2.437569555134805e-07,1.168173000415634e-07,0.11023552614719395,0.060488943787520844,10.112214810286703,7.338765807875757,0.03344338342723908,0.03454706133460382,0.06799044477845022
1933,7.788102222182775e-08,2.2703254557077951e-07,9.833018502537074e-08,0.10096312683325791,0.05141183818563871,9.291724050684616,6.935846823199866,0.0322560386382829,0.03611683055437707,0.06837286918369724
1934,7.007361045593161e-08,2.0842703283109676e-07,9.099566643576981e-08,0.0997831493948103,0.05017918677362631,9.468732764186425,6.6457990522356845,0.030793083001931287,0.03507222953962274,0.06586531246391579
1935,7.113865037738505e-08,2.1175163417745044e-07,9.291521027673418e-08,0.10149310065510463,0.05078148959551304,10.152752624199328,7.088822688366526,0.030146382761229728,0.03442446815897166,0.06457085091658764
1936,7.748514336780295e-08,2.2632423374442622e-07,1.0737430864180193e-07,0.10805454831204599,0.05832849322186263,10.136553509850325,7.215568770034987,0.03233427569799937,0.03349980241271275,0.06583407798416814
1937,9.360397028884028e-08,2.639823915636064e-07,1.3112074764591414e-07,0.11658108491661517,0.06606557629472418,9.789495526162842,7.445909400753183,0.035173896133677,0.035798638904989584,0.07097253516341857
1938,8.66870602706377e-08,2.451202072640877e-07,1.1547964900208981e-07,0.11018401022155748,0.05979241320297393,9.315346986510134,7.050818852478276,0.034098943866196864,0.03639936766395448,0.07049831157780678
1939,7.546091753843226e-08,2.205542998505287e-07,1.0038025475180709e-07,0.10256915629020978,0.05340885504155632,9.950114142956512,7.588318373282509,0.03109660065483587,0.03411623723814475,0.0652128379370883
1940,7.436142911605992e-08,2.1419837685734966e-07,1.0129531536393303e-07,0.10580779091925437,0.05749442510776618,9.644135809248283,7.240717652110359,0.03184443794092786,0.032902465901580816,0.06474690377074453
1941,8.076282344024741e-08,2.3511530953804587e-07,1.1752585517342922e-07,0.11564038114268292,0.06547315913822936,10.206317988811131,6.89489021181429,0.03274172840526381,0.03237052921462876,0.06511225754405961
1942,8.806990626333109e-08,2.561031708440089e-07,1.1655418210661381e-07,0.10814293089038002,0.05676370318570594,10.159901707324883,7.6236532199309535,0.033895314828918256,0.03738507874673803,0.07128039332808944
1943,8.624034591350644e-08,2.6277152577106917e-07,1.258356171610721e-07,0.11035925553660299,0.0599677042572996,10.843966262003255,8.344965813932262,0.033124953313803725,0.034755165414277124,0.06788011865491006
1944,7.848752852142958e-08,2.3677489348182374e-07,1.129957365881998e-07,0.10632015609155705,0.05682969580343964,11.053371885397832,8.000946312411358,0.03136693881303201,0.03242278829690177,0.06378972726696654
1945,7.889738481434929e-08,2.3665650423630456e-07,1.0466486645325994e-07,0.10224354656192582,0.05176592539033204,10.668721797601362,8.122060477137994,0.031533813012233285,0.035109234967974697,0.06664304796801661
1946,7.920373082574345e-08,2.3264642129796382e-07,1.0521422386749288e-07,0.10553787632492063,0.055123643673323564,9.814434995195187,7.529861596081112,0.03273034239280215,0.03514290062748362,0.06787324301486514
1947,8.05718390208039e-08,2.3538499437393256e-07,1.0858598545666023e-07,0.10743370706545269,0.05757096140018303,9.830096206846294,7.5723504155189545,0.0329636303368021,0.03486162512204773,0.06782525553487036
1948,8.3475090572002e-08,2.4167010434480766e-07,1.1481215663858966e-07,0.1079412186699872,0.05862486854826216,9.94958417743717,7.788115951668073,0.033368505527057356,0.0346611286756625,0.06802963427440256
1949,8.398055351525717e-08,2.5000931688843603e-07,1.0959552062830329e-07,0.10276157877181284,0.052728218690051724,10.437332683560182,8.268229772105345,0.03252179022343206,0.03606787219723665,0.06858966250250959
1950,8.565545389633499e-08,2.5037456980243093e-07,1.1486206227958251e-07,0.10765245341013178,0.05679562209394701,10.15742474219257,7.816823407729487,0.033815156905979867,0.03524977155150336,0.06906492851835423
1951,8.736246722749072e-08,2.5158132649379064e-07,1.1506601320150292e-07,0.10735401588742784,0.057721006099150894,9.539432743688623,7.696268882767339,0.03501457796105309,0.03670123044689202,0.07171580832070858
1952,7.937436379750074e-08,2.3348145525814558e-07,1.0778867649630817e-07,0.10621796564574269,0.05597649092325196,10.340148888863348,7.242432629348493,0.03187688515433131,0.033465914292682364,0.06534279949759107
1953,9.153587888472783e-08,2.6833554838116353e-07,1.1644484024117276e-07,0.10463487822906094,0.05388302463663575,10.252953956319251,8.497348400743803,0.03460232253049781,0.037942323390889696,0.0725446456355849
1954,8.821972818272119e-08,2.565011474824436e-07,1.2568900963370051e-07,0.11333860526816704,0.06283613786885811,11.380562878558292,8.231269912722576,0.033123109901571884,0.03278750660040156,0.06591061635555186
1955,7.906069309628403e-08,2.388365986996599e-07,1.0917494654835097e-07,0.10775567019445859,0.057559695239403685,10.685774396196244,7.6082628742655025,0.03178064807203947,0.03455904245285668,0.06633969056440073
1956,8.223715891826334e-08,2.413762254245813e-07,1.0783159611513851e-07,0.10435380447564574,0.05472727478188071,10.10664055675531,7.964403557909285,0.03350212487929799,0.03601203707800575,0.06951416212702087
1957,8.064102675391003e-08,2.3789805075097007e-07,1.0952270853754731e-07,0.10876365076826332,0.058324343150285236,10.214066842499461,7.564945476580324,0.03316570047293869,0.03517435873938235,0.06834005930321516
1958,7.663575378885077e-08,2.2815367087322044e-07,1.0460748001142833e-07,0.10490733238261489,0.05523277219750169,10.243506557017199,7.564310329755707,0.03160397827364393,0.0341505365096021,0.06575451481891502
1959,7.863251677660649e-08,2.336003671112887e-07,1.087132643126892e-07,0.10779821644174237,0.05802589444077299,10.131883171380275,7.729441063627523,0.03192488931785658,0.034018704881710764,0.06594359412353158
1960,8.108523899461418e-08,2.4973343413354265e-07,1.1123411467396382e-07,0.10516161971824595,0.05393366013343275,10.787933215086154,8.393227081721683,0.032265866317841056,0.034462822377167225,0.06672868881172662
1961,9.084120031152537e-08,2.656339848460202e-07,1.23950197316931e-07,0.11063459358899247,0.05975831559005556,10.019057483716006,7.863968570238903,0.03436220469820415,0.036436465784960466,0.0707986704727644
1962,8.818762807801021e-08,2.5525103117104474e-07,1.2496208284819575e-07,0.11368703394411511,0.06407584715273283,10.46863893636972,7.765425213205561,0.034129729073718806,0.033244163489591215,0.06737389243866802
1963,8.077499854728603e-08,2.448406937450456e-07,1.1225392333471501e-07,0.10865048023250497,0.05747592461357413,11.034379303171692,7.867482583072204,0.03156652354996303,0.034291929755187606,0.06585845326197541
1964,7.973143247769206e-08,2.463887607579785e-07,1.1246612548098664e-07,0.10743657247572048,0.05696413856467058,11.139198584219132,8.475751807788507,0.03138422580969371,0.034379296422561156,0.06576352210107693
1965,7.823663939971105e-08,2.2551088412505337e-07,1.0591210466817912e-07,0.10694998610420715,0.05719054860884858,10.538855377866401,7.684033917013825,0.03198073882681931,0.03246843586120397,0.06444917475038993
1966,7.640668703447032e-08,2.3370813896295813e-07,1.0745133019384825e-07,0.10479782493507177,0.055350154233364916,10.442758112904725,7.96488110141716,0.031585328255650545,0.0342535771330619,0.06583890545184316
1967,8.201750564422428e-08,2.448394677622342e-07,1.1230609989553144e-07,0.1056357833028595,0.0557183018696605,10.94193005466807,8.425748427286061,0.03187360322160674,0.033590763632101305,0.06546436689848167
1968,8.215925702108128e-08,2.409768266104989e-07,1.129981881148853e-07,0.10907724905357197,0.05964074160514252,10.396689551381826,7.866070789606016,0.03337068012412141,0.03449527700727534,0.06786595727209492
1969,9.26225120164939e-08,2.675009855007225e-07,1.2638503618412456e-07,0.11301642638614605,0.06231558658314382,10.090252039714867,8.221480508523841,0.03590054651870593,0.03649585821713847,0.07239640465121956
1970,8.280621328040194e-08,2.396319285724869e-07,1.0913175278419029e-07,0.10857863826440374,0.057472847134477124,9.857874702275401,6.994657671323483,0.03384944594941002,0.03620511455212969,0.07005456054084826
1971,8.565165985041864e-08,2.577807769200559e-07,1.2013494364291629e-07,0.1110987719872823,0.06002042687264155,10.370204677227568,7.824575109356561,0.033593378383131554,0.03575223998981273,0.06934561830429503
1972,8.716408825467794e-08,2.5248739308930414e-07,1.129516003449145e-07,0.10729421946488689,0.055850545657802675,9.678946584073866,7.181392520204561,0.034364273074480596,0.03652168297161828,0.07088595598881738
1973,9.078199870403979e-08,2.6859798404900065e-07,1.2662228761392545e-07,0.1136675869317772,0.06160724997488987,10.38101232954301,8.146561564825678,0.03428642078534563,0.03598409848499435,0.07027051914525763
1974,9.018296681876946e-08,2.6699854481194853e-07,1.1903431455723139e-07,0.10749313217082036,0.05587898708696143,10.319390889268005,8.281799022579344,0.03406894075419276,0.03706809941308255,0.07113704005470593
1975,8.772048119878376e-08,2.565849286567155e-07,1.158252139616746e-07,0.10714628810427645,0.05624420697593944,10.16409251936371,7.783705867865773,0.03384658285744298,0.036861701880360566,0.07070828476313569
1976,8.081520437315582e-08,2.4684028675935893e-07,1.1166253127112772e-07,0.10739270065872393,0.05637901996250097,11.35270949988678,7.970527195369907,0.031680879634781674,0.034469255208023,0.06615013488908114
1977,8.925879921731136e-08,2.5815091396884507e-07,1.2170175810046505e-07,0.11299848034316289,0.06152804909401552,10.769933236106297,7.855106349245749,0.0343607114947875,0.03505107688280371,0.06941178824654688
1978,9.208447339836531e-08,2.7299929917855774e-07,1.2438945514190192e-07,0.108935931006951,0.05766850915134153,10.561256986126994,8.40074327557703,0.03447218688602253,0.03650266844980543,0.07097485529336844
1979,8.392950302594067e-08,2.5177754295683306e-07,1.1681931598737764e-07,0.10886624828539425,0.05832991673856222,10.868486078875797,7.799565086483675,0.03304745141450192,0.03508862957802036,0.06813608107803447
1980,9.24279256628428e-08,2.763358199146902e-07,1.314348354430492e-07,0.11478289452639544,0.06244836359044754,11.173071832388645,8.216954811388804,0.03398271934782262,0.035943858895784705,0.06992657808587707
1981,8.456514493014952e-08,2.4866880252361693e-07,1.1791160498232212e-07,0.11448838228334324,0.0628850468729258,10.45812748791761,7.156808503241501,0.033619506129983844,0.034762505792581,0.06838201180485427
1982,8.18392480999297e-08,2.4932845674832977e-07,1.1293415353401895e-07,0.10731355235482902,0.05644957955480157,11.130873350123172,8.254734122031365,0.032516979889917266,0.03541117359941267,0.06792815356178648
1983,8.75070494502256e-08,2.4935908019271064e-07,1.1603105737398757e-07,0.11050841956187873,0.060413879167864885,9.329737538115204,7.238225674491026,0.03480887849454601,0.03680399813113033,0.07161287653794902
1984,8.824965616711867e-08,2.5739530231833734e-07,1.1507331875465961e-07,0.10542915372070166,0.0549685544572372,10.189446960150367,8.000404107164588,0.03403418662032936,0.03680830459671969,0.07084249123228999
1985,8.467141842209666e-08,2.493724473412082e-07,1.1727854697141482e-07,0.10982578130441965,0.060181423044617856,10.074197735244168,7.72857261650022,0.03392559129346769,0.03484956965263197,0.06877516105584063
1986,9.81349199100745e-08,2.817638772083429e-07,1.3692956502337814e-07,0.11589429510868615,0.0645201320614973,10.830602120061208,8.232510061957461,0.03565319957536021,0.03551590975543707,0.07116910924985846
1987,9.243853697142129e-08,2.658597602070348e-07,1.2138717785872286e-07,0.1069297402685112,0.056106112875354636,10.748441000241593,8.168357152132346,0.033670067180984725,0.0359070666525128,0.0695771338402394
1988,8.676325583512677e-08,2.579637934983018e-07,1.1185261866589232e-07,0.10450496004371945,0.05308528409672603,10.345870438573202,7.492611484304234,0.0329921419215292,0.03809880135577446,0.071090943231793
