Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2071,8.045367390890054e-08,4.2698645477945776e-07,6.78876105286323e-08,0.12461004191377967,0.027017602066870622,11.18627000899979,9.226977915657036,0.11986227101101454,0.05307551030172966,0.17293778150322106
2072,8.172467601749052e-08,4.290193468030197e-07,6.851452806286105e-08,0.12198899407716973,0.026512924004473307,11.81243589172744,9.568491300496879,0.11614489955144713,0.05267929113862243,0.16882419074151198
2073,8.198270671204461e-08,4.4320281641202996e-07,7.037249118747172e-08,0.12185676027412623,0.02633937502520543,12.026373634343889,9.81322084033938,0.11825495877334084,0.05148876829372622,0.16974372690546088
2074,7.885857458555894e-08,4.2645336579923947e-07,6.684958050235942e-08,0.12121823076152405,0.02608445018905704,11.875533559518141,9.695769837627877,0.11647465413181701,0.0517755346734354,0.16825018919729276
2075,8.101922225895402e-08,4.360144250027836e-07,6.692700095290667e-08,0.12494118250764673,0.025915120994545845,11.694864445740263,9.459440840361447,0.12004350064568774,0.052629162379679524,0.1726726634031612
2076,7.83335057629432e-08,4.209055838246589e-07,6.38870779241413e-08,0.12270427337071317,0.026042780901638127,11.340436347235645,9.151375873635311,0.11799483036815461,0.052777894560954115,0.1707727253629132
2077,7.75129878421906e-08,4.1508585336749693e-07,6.457644646564779e-08,0.11923655335863485,0.026240439092347034,12.173337763189258,9.85653749204557,0.11140778391616879,0.05096900506985389,0.16237678864935298
2078,7.736003459182781e-08,4.0863692377501656e-07,6.283483547598032e-08,0.12288996280606983,0.026283443471535425,11.22007343132406,9.252756841664551,0.11411298244177855,0.05271521845410066,0.16682820102894533
2079,7.837560813761499e-08,4.250895473288866e-07,6.616971433357438e-08,0.12043636860175795,0.02576772871509912,12.211778301787044,10.011899646555335,0.1149899482967789,0.051657496778368193,0.16664744503706733
2080,7.592092478909159e-08,4.100426586517752e-07,6.202495686190204e-08,0.12212240464808667,0.025806542678235424,11.2597836819389,9.426734337672821,0.11630804316138549,0.052304968875160375,0.16861301185237632
2081,7.444183148666258e-08,4.2211300149835146e-07,6.010767914451105e-08,0.11929473835810485,0.023688730903367674,11.670819614493803,9.58953484856225,0.1161906733251699,0.05007072267681487,0.16626139613447094
2082,7.590596195611948e-08,4.1472163995053896e-07,6.171922513241257e-08,0.11994637386161784,0.024999854687968646,12.074876033186852,10.093464840193295,0.11087604522044937,0.05096618363204445,0.16184222905990667
2083,7.338723294806307e-08,4.02115069030345e-07,5.763846195133931e-08,0.11893352405893447,0.023946244988910806,11.32518631237862,9.383593611890003,0.11587942689928904,0.05137453416536728,0.16725396120481592
2084,7.36459200907102e-08,4.103682419998368e-07,5.9304127198044056e-08,0.11853258693965497,0.024280554930645428,11.73970747827117,9.791655628326543,0.11258810746273058,0.05181474091918086,0.1644028481246149
2085,7.722614557298104e-08,4.24824130086579e-07,6.320291998803765e-08,0.12031267191494112,0.0249217196679058,11.987528692918964,9.785399891709393,0.11532449640366815,0.051560166769951184,0.16688466331203464
2086,7.661268576769334e-08,4.1164289560896806e-07,6.106478400726285e-08,0.12026611898058963,0.025429413809836657,11.767441974884884,10.025153802583304,0.11295889240551761,0.05123724609034334,0.16419613870405633
2087,7.522873714760411e-08,4.056596397935682e-07,5.828306915072621e-08,0.11739111589387645,0.02403572991744248,12.02385343410815,9.822608060124994,0.11087468210914403,0.05137045837188325,0.16224514018415453
2088,7.86050945694824e-08,4.2820916804938736e-07,6.207564987448514e-08,0.12032062008351267,0.024627320549461706,12.084293296230085,10.008920067043901,0.11470611491942663,0.05166784788136041,0.16637396328699708
2089,7.76050428800361e-08,4.3820975390941603e-07,6.244376585726337e-08,0.11807392281331296,0.02370829810359704,12.850141866292612,10.171196045408534,0.11424558618496582,0.05041802501777972,0.16466361139040894
2090,7.787764415961372e-08,4.2145813728962686e-07,6.093050461424227e-08,0.1203310294670888,0.02484850358057752,11.970848151641833,9.992558965055466,0.11109915755992611,0.052295291067427356,0.1633944483541042
2091,7.230341729340223e-08,3.9352321829250824e-07,5.4557278020114286e-08,0.119172913526224,0.02415853700829346,11.438636294719744,9.428185621402315,0.10833699949881227,0.05220934210298866,0.16054634160892509
2092,7.793215621278678e-08,4.201281284027539e-07,6.052840324300292e-08,0.12014146079267873,0.02459556755198505,12.11973044062023,9.660383543283244,0.11277924650939375,0.05195550941715004,0.1647347561498044
2093,8.120980874093182e-08,4.416255438087224e-07,6.473715835285895e-08,0.12172752403168448,0.024489847814383164,12.307072033686117,10.013178106047638,0.11825681584383652,0.05073282016119812,0.1689896365149642
2094,7.556477760835291e-08,4.031632965870978e-07,5.6720058008654215e-08,0.11832903620916835,0.023276076264788424,11.776982092287147,9.929366147556143,0.10918616247268326,0.051217336262419054,0.16040349850739558
2095,7.400111850205521e-08,4.081512426220795e-07,5.276708574229613e-08,0.1183690687272806,0.021807181717372254,11.672708563476478,9.721805688578387,0.11204714979244927,0.05150599911135833,0.16355314876275792
2096,7.10951494154871e-08,4.080739482379816e-07,5.002124797731062e-08,0.11634778533121037,0.020572649864485343,12.010213012737786,9.987752469975497,0.1085811304836883,0.050655890291389,0.15923702061078035
2097,6.900621270645268e-08,3.904549693458972e-07,4.718825760550428e-08,0.11302301499127904,0.020109540659352245,11.839961515407252,9.966061695147683,0.10476131915660226,0.04972535201744776,0.15448667112030628
2098,7.042451318550891e-08,4.0151073384351894e-07,4.7798971807560415e-08,0.11470906786046368,0.020007472529259836,11.814022424594121,9.958322636686589,0.10787981027635524,0.05111518797083834,0.15899499827895422
2099,7.347672419399595e-08,3.9137476162026894e-07,5.0026465497538696e-08,0.11989705624351109,0.022327746838625106,11.379970477831469,9.142623629948178,0.10959806325382225,0.05211732600778667,0.1617153892606592
2100,7.360802319520062e-08,4.034389185435239e-07,4.7926424092918884e-08,0.11785867188073527,0.0203824395060317,11.353371523175975,9.370593197643878,0.11128458793221922,0.051958111763111825,0.16324269925184687
