Sprat Sandeel N.pout Herring Dab Whiting Sole Gurnard Plaice Haddock Cod Saithe
1950 9.09841674107499 9.09841674107499 9.09841674107499 9.09841674107499 9.09841674107499 9.09841674107499 9.09841674107499 9.09841674107499 9.09841674107499 9.09841674107499 9.09841674107499 9.09841674107499
1951 9.06047727103454 9.06047727103454 9.06047727103454 9.06047727103454 9.06047727103454 9.06047727103454 9.06047727103454 9.06047727103454 9.06047727103454 9.06047727103454 9.06047727103454 9.06047727103454
1952 9.18083296534866 9.18083296534866 9.18083296534866 9.18083296534866 9.18083296534866 9.18083296534866 9.18083296534866 9.18083296534866 9.18083296534866 9.18083296534866 9.18083296534866 9.18083296534866
1953 8.54662746458054 8.54662746458054 8.54662746458054 8.54662746458054 8.54662746458054 8.54662746458054 8.54662746458054 8.54662746458054 8.54662746458054 8.54662746458054 8.54662746458054 8.54662746458054
1954 8.91173563912913 8.91173563912913 8.91173563912913 8.91173563912913 8.91173563912913 8.91173563912913 8.91173563912913 8.91173563912913 8.91173563912913 8.91173563912913 8.91173563912913 8.91173563912913
1955 8.74563014287947 8.74563014287947 8.74563014287947 8.74563014287947 8.74563014287947 8.74563014287947 8.74563014287947 8.74563014287947 8.74563014287947 8.74563014287947 8.74563014287947 8.74563014287947
1956 8.0777078817554 8.0777078817554 8.0777078817554 8.0777078817554 8.0777078817554 8.0777078817554 8.0777078817554 8.0777078817554 8.0777078817554 8.0777078817554 8.0777078817554 8.0777078817554
1957 8.64037017963599 8.64037017963599 8.64037017963599 8.64037017963599 8.64037017963599 8.64037017963599 8.64037017963599 8.64037017963599 8.64037017963599 8.64037017963599 8.64037017963599 8.64037017963599
1958 9.19671298199154 9.19671298199154 9.19671298199154 9.19671298199154 9.19671298199154 9.19671298199154 9.19671298199154 9.19671298199154 9.19671298199154 9.19671298199154 9.19671298199154 9.19671298199154
1959 8.59944009256025 8.59944009256025 8.59944009256025 8.59944009256025 8.59944009256025 8.59944009256025 8.59944009256025 8.59944009256025 8.59944009256025 8.59944009256025 8.59944009256025 8.59944009256025
1960 9.35430764446136 9.35430764446136 9.35430764446136 9.35430764446136 9.35430764446136 9.35430764446136 9.35430764446136 9.35430764446136 9.35430764446136 9.35430764446136 9.35430764446136 9.35430764446136
1961 8.97683061617292 8.97683061617292 8.97683061617292 8.97683061617292 8.97683061617292 8.97683061617292 8.97683061617292 8.97683061617292 8.97683061617292 8.97683061617292 8.97683061617292 8.97683061617292
1962 8.5686519982235 8.5686519982235 8.5686519982235 8.5686519982235 8.5686519982235 8.5686519982235 8.5686519982235 8.5686519982235 8.5686519982235 8.5686519982235 8.5686519982235 8.5686519982235
1963 9.21039864460404 9.21039864460404 9.21039864460404 9.21039864460404 9.21039864460404 9.21039864460404 9.21039864460404 9.21039864460404 9.21039864460404 9.21039864460404 9.21039864460404 9.21039864460404
1964 9.28829064489236 9.28829064489236 9.28829064489236 9.28829064489236 9.28829064489236 9.28829064489236 9.28829064489236 9.28829064489236 9.28829064489236 9.28829064489236 9.28829064489236 9.28829064489236
1965 8.8793148134217 8.8793148134217 8.8793148134217 8.8793148134217 8.8793148134217 8.8793148134217 8.8793148134217 8.8793148134217 8.8793148134217 8.8793148134217 8.8793148134217 8.8793148134217
1966 8.58001037836522 8.58001037836522 8.58001037836522 8.58001037836522 8.58001037836522 8.58001037836522 8.58001037836522 8.58001037836522 8.58001037836522 8.58001037836522 8.58001037836522 8.58001037836522
1967 9.28542817663102 9.28542817663102 9.28542817663102 9.28542817663102 9.28542817663102 9.28542817663102 9.28542817663102 9.28542817663102 9.28542817663102 9.28542817663102 9.28542817663102 9.28542817663102
1968 8.65726817924994 8.65726817924994 8.65726817924994 8.65726817924994 8.65726817924994 8.65726817924994 8.65726817924994 8.65726817924994 8.65726817924994 8.65726817924994 8.65726817924994 8.65726817924994
1969 8.71050550675608 8.71050550675608 8.71050550675608 8.71050550675608 8.71050550675608 8.71050550675608 8.71050550675608 8.71050550675608 8.71050550675608 8.71050550675608 8.71050550675608 8.71050550675608
1970 8.74914251650854 8.74914251650854 8.74914251650854 8.74914251650854 8.74914251650854 8.74914251650854 8.74914251650854 8.74914251650854 8.74914251650854 8.74914251650854 8.74914251650854 8.74914251650854
1971 9.17708747047028 9.17708747047028 9.17708747047028 9.17708747047028 9.17708747047028 9.17708747047028 9.17708747047028 9.17708747047028 9.17708747047028 9.17708747047028 9.17708747047028 9.17708747047028
1972 9.09015846088092 9.09015846088092 9.09015846088092 9.09015846088092 9.09015846088092 9.09015846088092 9.09015846088092 9.09015846088092 9.09015846088092 9.09015846088092 9.09015846088092 9.09015846088092
1973 9.31347306543009 9.31347306543009 9.31347306543009 9.31347306543009 9.31347306543009 9.31347306543009 9.31347306543009 9.31347306543009 9.31347306543009 9.31347306543009 9.31347306543009 9.31347306543009
1974 9.22210353691802 9.22210353691802 9.22210353691802 9.22210353691802 9.22210353691802 9.22210353691802 9.22210353691802 9.22210353691802 9.22210353691802 9.22210353691802 9.22210353691802 9.22210353691802
1975 9.21912238452568 9.21912238452568 9.21912238452568 9.21912238452568 9.21912238452568 9.21912238452568 9.21912238452568 9.21912238452568 9.21912238452568 9.21912238452568 9.21912238452568 9.21912238452568
1976 8.9917012125124 8.9917012125124 8.9917012125124 8.9917012125124 8.9917012125124 8.9917012125124 8.9917012125124 8.9917012125124 8.9917012125124 8.9917012125124 8.9917012125124 8.9917012125124
