Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2015.01,1.4765342322203607e-08,5.307430177949113e-08,9.12137810940011e-09,0.05111513444346576,0.011838139472005323,7.862755442702117,7.813278417846939,0.014829823763948468,0.013767347398955498,0.02859717112647966
2015.02,2.486937055177613e-08,1.291355286476596e-07,2.4759059767942122e-08,0.08863504858379478,0.020964395108023212,6.462048274811127,6.776485284269286,0.015031413868492964,0.02535437830041684,0.040385792283243724
2015.03,5.588235371359781e-08,2.7629107557963436e-07,8.827512038726735e-08,0.11910228697683622,0.04096274351309801,6.741044666393972,6.725118782637614,0.020378541922881986,0.05580300114203396,0.07618154328440674
2015.04,1.2849976840723443e-07,4.397111142009159e-07,2.4533546592306317e-07,0.1684863155161736,0.10415799199229529,7.7994949965661196,7.001480648195516,0.038366837410770786,0.07384346353371561,0.1122103010533277
2015.05,1.837001804020638e-07,4.4982662701039695e-07,2.832137156385338e-07,0.21096556093637656,0.15745172885759076,11.138301049110218,7.231928750868818,0.06230680616614993,0.05559284386581842,0.11789965056219891
2015.06,1.193053355937896e-07,3.516727493832621e-07,1.8429298650893636e-07,0.1800889922942127,0.11943669894159394,16.145431266714453,7.520408783283855,0.05977897713605593,0.03402022394111119,0.09379920017542077
2015.07,9.199090884820731e-08,3.0295082966254386e-07,1.4479243760425363e-07,0.16690528752846515,0.09908051716598484,18.84293077215716,7.909082093554712,0.04968003792088103,0.029836510536377897,0.07951654831526606
2015.08,7.186827356855867e-08,2.5235611675637814e-07,9.969333673061092e-08,0.13158051869859688,0.06704477690403915,19.233056258320456,8.406557102651435,0.0423202028214994,0.029908341861650863,0.0722285440868644
2015.09,6.345372524438977e-08,2.2360539344166844e-07,7.043784141416285e-08,0.10231599140923954,0.0429039251701104,16.04926179661258,9.375601978493584,0.03625729596027365,0.0326628129493919,0.0689201088120749
2015.10,6.176275846767675e-08,2.0009203675621592e-07,6.140443812321465e-08,0.08176603968503436,0.030641627969516305,13.108587799332872,9.708646913306833,0.033986850689857184,0.03628100901722211,0.07026785983127466
2015.11,3.780812587601739e-08,8.734821061410635e-08,2.1590818009818795e-08,0.06198208075230106,0.01807957639308384,10.345643675766318,9.127756648780785,0.02687126071714193,0.02658061653725591,0.05345187757903151
2015.12,2.0477392822526767e-08,2.8726446876290642e-08,6.021685313475188e-09,0.044039160493722154,0.011687796955229006,8.80887180856854,8.497629154962818,0.019482529363179082,0.017446958610760913,0.03692948792871749
2016.01,1.3011124134278505e-08,4.323723486684891e-08,7.6299819416541e-09,0.045360459399950766,0.011159274735237642,7.818345601033637,7.774560585075947,0.014109950471383423,0.01241144153645495,0.026521392035227978
2016.02,2.1760019775379764e-08,1.4111528196758002e-07,2.6321911764339993e-08,0.08587977117990853,0.01975721278813204,7.019141261260469,7.078218627092224,0.01278922319338647,0.021182188796854386,0.0339714120595912
2016.03,5.00194590386159e-08,2.430202832064839e-07,7.247682616858152e-08,0.11893066975220876,0.03878114276515206,6.361967476999002,6.499819631190555,0.01842920534911601,0.054851248135184244,0.07328045371384838
2016.04,1.2503030381401612e-07,4.278649262337179e-07,2.527843822163481e-07,0.17175742903647787,0.11122910823268665,6.870336725019419,6.550710535481047,0.03899562790868706,0.07665608587462054,0.11565171405635595
2016.05,2.2929688463238966e-07,5.394494490105315e-07,3.390373786206992e-07,0.23159299749207438,0.1726337529300919,9.51730613282518,7.140636010878692,0.0701472578574373,0.061722642206563275,0.13186989963282553
2016.06,1.24710993083287e-07,3.4078465453558e-07,1.6777638946620168e-07,0.17175419179150284,0.11070978400426648,15.152986477173128,7.4851991404062685,0.06218620799258687,0.034701852462877714,0.09688806028108182
2016.07,9.082668553357021e-08,3.050814983431552e-07,1.4402222656491662e-07,0.15790739085733052,0.0928084068852187,18.206419485767054,7.8336744897395345,0.04950315920990425,0.03217119860061357,0.08167435774191134
2016.08,7.022892628692277e-08,2.4831550482290975e-07,9.805326199633565e-08,0.12985628615826,0.06607692981922944,17.83816297897642,8.368565762517314,0.042080282486973083,0.030735408446005624,0.07281569025432225
