Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1850.01,1.9014049213521587e-08,6.454289450265505e-08,1.6433134285702094e-08,0.053411731547203405,0.016163618689393047,5.193346208780914,5.317554161750683,0.015513720974160693,0.015360766585250681,0.03087448745788711
1850.02,3.359405616154046e-08,1.4438114126750307e-07,3.770404814802473e-08,0.09287240564944793,0.027614210176601015,4.0898835251083465,4.166781060314943,0.015487097280822433,0.027618330577018294,0.04310542763212469
1850.03,6.987147825469158e-08,2.586190907644375e-07,1.1194270262327648e-07,0.11689162113698837,0.0545586528329001,4.432530817113634,4.491115021551361,0.02339367311797801,0.05321044084818873,0.0766041137646678
1850.04,1.6141680551307504e-07,4.2975838297434693e-07,2.740181409334946e-07,0.18248216512636675,0.13294357599611747,5.894163316931236,5.388416071419918,0.04456121538970493,0.06716491452836207,0.11172613003845398
1850.05,1.96802674493247e-07,4.475538873213335e-07,2.6811211902630444e-07,0.20944789739028435,0.15298114102965357,7.381824922227755,6.426929441080924,0.06498320388862035,0.04938667287451294,0.11436987676746885
1850.06,1.333985235577262e-07,3.2739763642413595e-07,1.4855855322860278e-07,0.1344337225100956,0.081483283938666,10.147853758066054,7.287671505575273,0.05847805311385305,0.038822682309801716,0.09730073550721811
1850.07,1.0066792512795123e-07,2.984098912622443e-07,1.2463494385545283e-07,0.11388471832713035,0.06189074723834391,12.685624264979905,8.594786533809213,0.04606689551704448,0.035292641650879704,0.08135953702014553
1850.08,7.660397857919582e-08,2.6314916244627085e-07,9.276394020203516e-08,0.10342453838410658,0.04892105709877387,13.986263113744377,9.4872311595046,0.03725147546718128,0.03217083329766789,0.0694223090605039
1850.09,6.742345008913993e-08,2.3066551343135112e-07,6.456803410559822e-08,0.08446925885053322,0.03379385505834192,13.605888580410275,9.79017189932132,0.03345769780282662,0.03648977643386547,0.06994747420071999
1850.10,6.104083098690501e-08,1.8808441187424892e-07,5.455715690952756e-08,0.07161626020437409,0.02613077814608127,12.341429830527902,9.795266604073719,0.03081844045933562,0.03437878711731711,0.06519722785459249
1850.11,4.7761889206541204e-08,1.0938635289268388e-07,3.4856462032788566e-08,0.06192070388727578,0.021517461294099028,9.380446179714754,8.785250608328754,0.026290364732531685,0.02836584491387971,0.054656209780628684
1850.12,2.3705909044027755e-08,4.367440551170156e-08,1.0610482691050278e-08,0.04391077147742462,0.012657302823571049,7.333928812823711,7.272723612880142,0.018503136960814175,0.017131551853438523,0.03563468856155087
1851.01,1.6350251690643823e-08,5.1593569750523936e-08,9.356886323081698e-09,0.046848891527003944,0.011117308208711266,6.20426277530086,6.195031766655262,0.01271569275072741,0.013783579501553506,0.02649927220677451
1851.02,2.750131124809392e-08,1.3813776653799934e-07,2.756175295444529e-08,0.07931981082585109,0.018628340505188443,5.727964463464786,5.732424177288704,0.011006986013326307,0.02309419407840699,0.03410118021391404
1851.03,7.416520662526206e-08,2.7052490124079946e-07,1.2474142334097017e-07,0.12010325782391987,0.0544908241627407,5.374027908283992,5.381044516542231,0.019287294186291878,0.052976226361160214,0.07226352068205952
1851.04,1.92334278672891e-07,5.523031636372172e-07,3.727216107877711e-07,0.20523030855160176,0.149913687150563,5.984888027402864,5.815470823374449,0.042389505110922925,0.06290677001810552,0.1052962741206622
1851.05,2.5543874345544375e-07,5.263948486112933e-07,3.60475312857616e-07,0.2459218019296903,0.19795988730432373,9.643910667745116,6.682324136425116,0.07038268430881563,0.052420303346604434,0.12280298723773031
1851.06,1.3576061678373677e-07,3.725734180395384e-07,1.946994456648125e-07,0.1680859915904921,0.11202516518107637,12.396362006922088,7.6122909967844095,0.05898537282950124,0.03003240710647664,0.08901778011998591
1851.07,1.0928854681991833e-07,3.336371144559707e-07,1.6963412568939387e-07,0.14742577165406412,0.09418461144354402,15.484062009459402,8.52791525280458,0.04962945129775498,0.028659635875322786,0.07828908800911262
1851.08,8.443769678198008e-08,3.015740564987253e-07,1.2773940374255557e-07,0.12545145407325176,0.06873009391346,15.96623980473957,9.464869709305654,0.04079901173332401,0.029858373699946008,0.07065738561213425
1851.09,6.826321182311171e-08,2.2834535972822586e-07,7.877029453910999e-08,0.09306520818902554,0.042811973667789514,14.977492718806399,10.249735836714052,0.035249849798044915,0.030602864339789825,0.06585271418947893
1851.10,7.396677750272057e-08,2.646202222276496e-07,7.614061199034977e-08,0.07825592372916514,0.02981148914244107,12.796089696177257,10.413784832798124,0.03385093044940135,0.041462728491997405,0.0753136587992387
1851.11,5.484914763153442e-08,1.1419574764639449e-07,3.947058523162321e-08,0.0571821255373814,0.02147293882146521,10.745502822124584,9.632388254128042,0.029214366578577778,0.028812823672384226,0.058027190059956914
1851.12,2.4045785830255402e-08,4.2196464370661424e-08,1.1886025711672607e-08,0.042639674654227834,0.013222792812880468,8.391548267573885,8.2604141604758,0.01927282475330743,0.015545921460681547,0.0348187463586774
1852.01,1.7333585437120486e-08,4.988889286813041e-08,9.522462266356499e-09,0.04398229148339608,0.010806968853693673,7.49691901368175,7.472096508338315,0.013680025753972102,0.013451358429285855,0.027131384249469908
1852.02,2.913054479567631e-08,1.4987641501762737e-07,2.5940223447650604e-08,0.08121250227471655,0.01685981360217357,6.675141455271444,6.7085617293132715,0.012189045267145256,0.024904839450457975,0.03709388455401399
1852.03,6.148763497782825e-08,3.0557533522950287e-07,9.68936898320039e-08,0.11218850716329265,0.038382973083750466,6.411406044702289,6.375171382368543,0.01836644413808312,0.056545574313156995,0.0749120187150787
1852.04,1.8951957301692322e-07,4.942752863050881e-07,3.326067315595705e-07,0.1732419475696912,0.13189168409708582,7.3895965294595465,6.817417291791398,0.04417625828581666,0.07516229034299464,0.11933854852010929
1852.05,2.2428277764157114e-07,5.470461434815827e-07,3.4113153512246984e-07,0.21959091425964217,0.16274523552626016,8.534292927753038,7.7173244353615225,0.06751612598369848,0.049603393901067376,0.11711951930366352
1852.06,2.002581225121449e-07,5.02214905580416e-07,2.597035788469031e-07,0.18668456249219334,0.12468756014754209,10.88541938978587,8.641150114696925,0.07104401585942328,0.04833186807039517,0.11937588325134284
1852.07,1.0284490377136957e-07,3.01681514160873e-07,1.215638523425992e-07,0.12129807825209094,0.06433331670246355,15.784080794684355,9.365664950722229,0.04832061944714352,0.031994350361173,0.08031496976606388
