Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2037,7.891848071443357e-08,4.101041676957805e-07,6.592415316339033e-08,0.1266332789768976,0.028222911591360533,10.607287094491788,8.514378067702118,0.12042814349283104,0.05389733608636867,0.17432547913404325
2038,8.071780967813764e-08,4.1823811621430094e-07,6.97059892051481e-08,0.12652628423762927,0.028908765650638806,10.445111559217272,8.27779582679544,0.12402880379076923,0.0544079401155658,0.178436743668643
2039,8.825459205250612e-08,4.3803879595125706e-07,7.603797710189354e-08,0.1348102644329889,0.031024838378982466,9.372538071713752,7.699318300116097,0.1342060760529715,0.056403787419425054,0.1906098639447293
2040,8.388199223853141e-08,4.2779504450835945e-07,7.096111861888461e-08,0.12735851421109481,0.028590164171381587,10.683467220949593,8.523853334810843,0.12416077644554528,0.054696289394301566,0.17885706599630277
2041,8.077122090065399e-08,4.1867510794274124e-07,6.946154030642775e-08,0.128689328374863,0.02920274641078756,10.412099675197576,8.708517426697673,0.12196400398614403,0.05405405841643812,0.17601806191628866
2042,7.418407008264064e-08,3.8909328112359665e-07,6.295772792964177e-08,0.12541329425764589,0.02852574777373973,9.84133947202603,8.076697726502664,0.12033792216017757,0.05454252665658348,0.17488044862490945
2043,8.033711178799666e-08,3.963315024288196e-07,6.59312192976988e-08,0.12895653148872074,0.02947853537155159,9.36493719076848,7.575765154777417,0.12194294708621546,0.056617773498937846,0.17856072074491391
2044,8.339967413394872e-08,4.133946820646324e-07,6.980589860686792e-08,0.13015038237738644,0.029974258740318258,9.51007794034768,7.768479765605609,0.12447843634463085,0.055664894483452375,0.18014333094678156
2045,7.99931455864063e-08,4.1227124853831437e-07,6.878342396888941e-08,0.1265214507093464,0.02849007319896428,9.935718742317585,7.92452852690647,0.12490189280503268,0.05439767180065714,0.17929956502061925
2046,8.032832084818764e-08,4.1442389448260043e-07,6.713571421421455e-08,0.1260331127880322,0.028116978308483944,10.581803178358387,8.8397955022032,0.12080233361990517,0.05424901698608459,0.1750513505104433
2047,7.90496598505167e-08,4.106772790226495e-07,6.445964054963034e-08,0.12735411795564247,0.027826014892618087,10.359010131373038,8.443129623814743,0.12092580380539564,0.054884181307950246,0.17580998554754368
2048,8.231849021077874e-08,4.0759065866815183e-07,6.488820845233115e-08,0.12838234784626473,0.028270407831113103,10.213686483607516,8.294843490897877,0.12208568657079243,0.05504698137851593,0.17713266839199573
2049,8.043717427878398e-08,4.081526035233868e-07,6.4001115877206e-08,0.1280037181024018,0.02820516616117875,10.388002357775447,8.303688115259924,0.12236855614553366,0.05508619338051938,0.17745474947897685
2050,7.980910688972601e-08,4.1066293075854594e-07,6.67903389658765e-08,0.1278124549137918,0.028577593244542968,10.160754256631542,8.37370948219093,0.12371188805072177,0.056012829936292696,0.17972471789386027
2051,8.761930427505843e-08,4.1363038637536234e-07,6.874269851194365e-08,0.13390926097164335,0.03064870899913041,9.842103792692965,7.6382523707750964,0.12903210115551592,0.057877422693524694,0.1869095241161927
2052,8.047992487234244e-08,4.135976027432294e-07,6.480269746599019e-08,0.12597206147230372,0.02708101865227243,10.500775297100954,8.793805326506073,0.12207133062359059,0.054663179109156364,0.17673450919255895
2053,7.992822422920741e-08,4.178792247470527e-07,6.526782190150802e-08,0.12598625707753722,0.026741336364866558,10.418130343259046,8.645800119827644,0.12355171432550706,0.05481207741745025,0.17836379196001648
2054,8.169288290384503e-08,4.210026577311089e-07,6.561080297718904e-08,0.12684244022676194,0.026528315401922357,10.153741986437424,8.38882777886647,0.12773792996680008,0.05404890178533391,0.1817868317524222
2055,8.403718327659283e-08,4.326607555912529e-07,6.855750919502243e-08,0.1293507114703668,0.027833215771107842,10.883687809523686,9.035869961561232,0.12565291051054067,0.0545964698432228,0.18024938022688128
