Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1601,8.415208224671211e-08,4.1408438077032704e-07,8.180539257483834e-08,0.13233982441796524,0.03401497040876305,9.456365574445607,7.939934201624062,0.12969662771171211,0.05510961375011283,0.18480624130328052
1602,8.941019867316368e-08,4.255307140137213e-07,8.303511392054047e-08,0.13563384960336003,0.03541722218333998,9.481833610709343,7.664378006601989,0.13073907563121678,0.05634488689065367,0.1870839623762599
1603,9.310663356029147e-08,4.329252341847866e-07,8.597765632719857e-08,0.13684928679267827,0.035776868365079074,9.280621681794202,7.580261594520785,0.1362263729637258,0.05727041918317565,0.19349679263825903
1604,8.488761671261765e-08,4.1937990489029485e-07,8.00410577227587e-08,0.1327699909054673,0.03386489556009931,9.58049232088099,7.838866793067413,0.13007540214502133,0.05626644664948982,0.18634184882233232
1605,8.524823736958177e-08,4.291760989676267e-07,8.253617902314652e-08,0.13255099753733493,0.03379557217477371,10.191670727561712,8.47292880381931,0.128521645652522,0.05487882883362375,0.18340047461522005
1606,8.451837263384746e-08,4.2421029895002075e-07,8.193567386514322e-08,0.13332332523293422,0.034248362960395844,9.68624048155642,8.118459325609544,0.13248636890447824,0.05513512407621601,0.18762149257394
1607,8.860532349735293e-08,4.480226949995636e-07,8.80021745487972e-08,0.13346258375407186,0.03411339383836071,10.171544952254209,8.50812387174251,0.13387345476931378,0.05459374960202201,0.1884672043542114
1608,9.009270048251728e-08,4.295238402893415e-07,8.512976187003658e-08,0.13546418136877153,0.03511722840665906,9.474016840571394,8.129597095402872,0.13340743711910757,0.05647003169007134,0.18987746856647447
1609,8.790960918280066e-08,4.4045679836248525e-07,8.544633407554693e-08,0.13442617800957454,0.034822661881569676,10.048116438643005,8.445764234936556,0.13237257191814067,0.05553472338913482,0.18790729520135638
1610,8.743872331076714e-08,4.3945273437550543e-07,8.322955708269382e-08,0.13422542178519736,0.033979403263850544,9.959299546613478,8.469784106872382,0.1327402260289757,0.055466490786976984,0.18820671744417858
1611,9.145015277364973e-08,4.442549860953684e-07,8.532763194954363e-08,0.13417258196809015,0.03457929334679936,10.37106799588205,8.114247295843331,0.1299894666805352,0.05660532592579357,0.1865947921212091
1612,9.404150488192788e-08,4.550669284310734e-07,9.462375450108988e-08,0.13785275091414045,0.03762992229186909,10.191688361066126,8.31708955124269,0.1368028715754059,0.05618437780959332,0.19298724990513416
1613,8.994470949849135e-08,4.486052693504255e-07,9.290276851929606e-08,0.1349046422527804,0.03651993822034242,10.629111166126666,8.784696177013233,0.12949780563061045,0.05512555569509866,0.18462336154992295
1614,8.470048485732297e-08,4.360714890898549e-07,8.732357089203649e-08,0.1317286977308688,0.03508745479908982,10.55502882582214,8.600683947347404,0.12603225203603916,0.054032545060014626,0.18006479720727034
1615,8.858003972195021e-08,4.44866389661738e-07,9.048023080338211e-08,0.1347480947378822,0.03578445607237124,10.284737457998936,8.53376751384946,0.13378240614123307,0.056125704096883805,0.18990810994395788
1616,8.424314644145444e-08,4.3551401993160334e-07,8.569283251002166e-08,0.13193190625504794,0.034362213884053965,10.584911693506267,8.909103151344327,0.12776388591496832,0.055184827213061845,0.18294871355084372
1617,8.72244620384826e-08,4.3743348683327926e-07,8.722077836106423e-08,0.13305351373265406,0.03515795688924029,10.186236676108955,8.289306274676704,0.13075591633517217,0.05539772666546123,0.18615364300601436
1618,8.999155422989815e-08,4.27393443497076e-07,8.61382769045548e-08,0.13739529883231597,0.0368254336183384,9.554653024103372,7.9113890915294425,0.12895085158550754,0.057365073671709566,0.18631592510154737
1619,9.246300788473065e-08,4.4664746645634796e-07,9.140421824125023e-08,0.1372815243030212,0.03710766139236973,9.46608127602135,7.696518065824861,0.1352013788582195,0.05602921125917378,0.19123059060665668
1620,9.16526897478065e-08,4.4147478928886884e-07,9.060422227604724e-08,0.13389823911862417,0.03616615465718918,10.342358037429403,7.920394130198623,0.13137448514286473,0.05614595196321792,0.18752043718357783
1621,8.954396673645812e-08,4.45269611797018e-07,8.900920517915445e-08,0.13354578406644788,0.03525205772196412,10.508763145819849,8.82324484847795,0.12975224787069428,0.055032915094809155,0.18478516302568782
1622,8.45241463391626e-08,4.3056763509842874e-07,8.372363531040227e-08,0.13267306377891439,0.034536593963578825,9.82201220787024,8.103619857787352,0.1313504247545195,0.0555486617100045,0.18689908656794352
1623,9.07431962152638e-08,4.376956133430671e-07,8.802236278691516e-08,0.13871075544951417,0.03666141304212909,9.26009294724957,7.345912155330159,0.1355978729530233,0.05761827396641886,0.19321614660855557
1624,9.024177295248556e-08,4.378274854303663e-07,8.801072148875036e-08,0.13441872911461786,0.03575541921717711,10.190954722103983,8.29936831716172,0.13058137718541518,0.055405069965524884,0.1859864475183262
1625,8.664651427218541e-08,4.319179772655065e-07,8.899654162452049e-08,0.13334280159791875,0.036344985392078206,10.237207199673017,8.463615490842603,0.12821532969502095,0.05529365396890063,0.18350898390625617
1626,8.948825856215292e-08,4.4656786731080895e-07,8.86475188789092e-08,0.13404455688154523,0.0355585990834937,9.927658778987768,8.206441276499616,0.13262341074877412,0.05505451067946925,0.18767792163309538
1627,8.555403404423648e-08,4.1561227496830254e-07,8.254501743704835e-08,0.13453812836257248,0.03579714642979432,9.424950928568931,7.629194710729958,0.1286699840102798,0.056746091280396864,0.18541607565395582
1628,8.413896835528917e-08,4.282694006751731e-07,8.388020945765555e-08,0.131209488695979,0.034161719264296744,10.073972801898417,8.291561998521695,0.1293015437442653,0.05490527230450686,0.18420681621473542
1629,8.914180028004674e-08,4.3984257798385416e-07,8.721120539266126e-08,0.13335178882226287,0.03483772116338103,9.984992355861202,8.225411173888306,0.13066449026463126,0.05526184884114018,0.18592633932099736
1630,8.868176908260069e-08,4.355723229382686e-07,8.500315604300898e-08,0.13402453449487764,0.035110061599640884,10.40851893926947,8.40471484405669,0.12787745348170054,0.05605557288920864,0.18393302657177535
1631,8.840374045662395e-08,4.2978305628230485e-07,8.365650088644157e-08,0.13289014185954776,0.034718525814329555,10.203563907202176,8.276571771813076,0.12908545247804568,0.05611221406347352,0.18519766648431144
1632,8.982635630630085e-08,4.3818307479373907e-07,8.517403563222664e-08,0.13357998231049797,0.03468562891521123,10.23729693073514,8.434167427053282,0.13129736424425673,0.05555264901518206,0.18685001349110494
1633,9.311521115415388e-08,4.409032637750447e-07,8.580154495194764e-08,0.13799466284446985,0.03607725940725106,9.957467704766033,7.896431967556627,0.13489237807863155,0.056745212760484075,0.1916375913334961
1634,8.71946719226715e-08,4.1903220238419996e-07,8.055209789412693e-08,0.13445611923039474,0.034490837932508504,9.73526640857203,8.194043089667945,0.1292360637481628,0.05614380344177778,0.18537986714908897
1635,8.719240850720076e-08,4.281781958349741e-07,8.334739472291562e-08,0.133975114163866,0.03451961860308964,9.326614325207387,7.9090323525560535,0.13332747708619946,0.054198981680237124,0.18752645893767048
1636,8.696757256341173e-08,4.349366989646868e-07,8.298458376606656e-08,0.1355496861839207,0.03454107512566778,9.4922542773234,7.88281106491302,0.13543190068044406,0.05615349927879886,0.19158540055965287
1637,8.894552734637591e-08,4.4364376423435413e-07,8.651099726466505e-08,0.13428100465955997,0.034732965820746725,10.21829644827202,8.510043762539793,0.13214821794685186,0.056077562922607405,0.188225780888847
1638,8.85365407325267e-08,4.2827705284458504e-07,8.407166207087285e-08,0.13394949496920164,0.035325295847336714,10.009271636889599,8.287601424894278,0.12930968595482226,0.05553511598587695,0.1848448018019612
1639,9.044648927286431e-08,4.453741453778633e-07,8.867425009003465e-08,0.13562031930097423,0.035971845395644485,9.994486860442331,8.318837299031005,0.13191516925792565,0.05522898697709278,0.1871441557319284
1640,8.660026911929141e-08,4.219030411502273e-07,8.14394453602128e-08,0.1318060146350179,0.034318840269233146,10.11381760775845,8.123708497030227,0.12790546953274806,0.0561598658442973,0.18406533552710846
1641,8.733143523860527e-08,4.301791898583445e-07,8.389135237703976e-08,0.1343447822625774,0.03518841316074447,9.920139336949488,7.9761584528999245,0.13114330250432668,0.05605218142432101,0.18719548383168993
1642,8.208341802158088e-08,4.0759278198991485e-07,7.814872479591029e-08,0.13151102321143493,0.03369657178362557,9.768976328957631,8.205766230726029,0.12687702810802678,0.055635986693351645,0.18251301476283152
1643,8.38689628601164e-08,4.2279978251038865e-07,8.056554715346133e-08,0.13315164040440688,0.03428091548063813,9.532187960174353,8.102228464706249,0.13004292126441833,0.05509498055816047,0.1851379018988422
1644,8.714525392434102e-08,4.179710055681416e-07,8.234807362139356e-08,0.13771771649533546,0.03687540271586736,8.838425888695824,7.226519339535369,0.13262766986482946,0.057347320360552255,0.189974990182786
1645,8.848244828043663e-08,4.353695918663849e-07,8.679922277438038e-08,0.13687855302037266,0.03632368666953414,9.480647554016125,7.6362262861254395,0.13568484340485923,0.056361845065728854,0.19204668848513942
1646,8.803130265133718e-08,4.276985813335704e-07,8.398110733562874e-08,0.1346183119119708,0.03491956320446034,9.77220738601679,8.12916704395308,0.1313240623127672,0.05677461953899094,0.1880986817748325
1647,8.529414162354756e-08,4.2027647145125846e-07,7.761527478745755e-08,0.13171527444697775,0.03314130448517048,9.919641604469739,7.819232994404978,0.12794327398862343,0.056190327078221254,0.1841336005675518
1648,8.160050927309426e-08,4.1755385005472523e-07,7.896268829759103e-08,0.13017530179927464,0.03337214839962176,10.203637023496556,8.431663321786312,0.12662620336564517,0.055561566496385745,0.1821877698597556
1649,8.283188517485545e-08,4.09715704687333e-07,7.942448511842681e-08,0.1330209504183854,0.03463630732511706,9.389784533854996,7.797241552801547,0.12912501926811124,0.05578480456995702,0.18490982398473185
