Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2015,7.707269555836193e-08,2.4826795451802706e-07,1.0024596582998194e-07,0.1085888522132326,0.05164359943594903,10.978205923757969,8.423763384489861,0.0356637354265804,0.03989574582294978,0.07555948128113575
2016,8.23874712647098e-08,2.5831239323566663e-07,1.1426603263605296e-07,0.11943081501817089,0.062306752600514693,11.138531931180403,8.024577341420434,0.038214984296019446,0.03882865897863807,0.07704364321454181
2017,7.997821889981423e-08,2.548197885797215e-07,1.061400005827564e-07,0.11265727424977001,0.055212066137407395,11.347906551262056,8.450191705771681,0.036849559736369684,0.03968563817015022,0.07653519797309973
2018,8.352188132842156e-08,2.6821542931797065e-07,1.1121535792984927e-07,0.11163919036693308,0.05412969675373372,11.477389439361374,8.727259713025862,0.03734491329262994,0.041328375021723186,0.07867328838112243
2019,7.793402487111819e-08,2.458926712001486e-07,1.064134261265581e-07,0.11769445312235988,0.05912075111117356,11.404264061157237,7.684759474380066,0.036324036203430554,0.03897818392102264,0.07530222014817001
2020,6.963030911965502e-08,2.1564150763486327e-07,9.219595963901853e-08,0.11444379709427786,0.056816159921213354,10.486901912118144,6.926594233652634,0.034869520861846436,0.03739414658986961,0.07226366762777162
2021,6.833824851566795e-08,2.1470061371627754e-07,9.000188081190484e-08,0.11227880882161023,0.053948022874559354,11.490977624070831,7.430472539913214,0.033140403157414816,0.036631524628117466,0.06977192778824415
2022,6.721721643619784e-08,2.1486617042010065e-07,8.610096054375836e-08,0.10831462108341709,0.05020260590469879,11.31194133456873,8.095276790787748,0.03374283003997387,0.0375531697633058,0.07129599994455917
2023,7.411534257435119e-08,2.3671812062735178e-07,9.815147687804929e-08,0.11175620469703683,0.054630589076759876,11.038236934035233,8.325497470258686,0.03559408130372271,0.039029377077070694,0.07462345826353585
2024,7.71820682868553e-08,2.406932953566207e-07,1.079076089512773e-07,0.11666539035663642,0.060714016866907056,11.252937882058125,8.436751547031212,0.036620576090757646,0.03655705233399132,0.07317762839655274
2025,7.682247782310249e-08,2.4050354988074483e-07,1.0417423630371062e-07,0.11472657516516634,0.05816689782840446,11.009543847579586,8.005084923397527,0.03654329358626372,0.03754679479789244,0.07409008843776378
2026,8.149584164670403e-08,2.548999662436207e-07,1.0654806827980097e-07,0.10993197222433533,0.05329092845112935,10.999120415914412,8.092199426919374,0.03625752583067465,0.0399741782279776,0.07623170404516076
2027,7.412631445675762e-08,2.414449259051229e-07,9.796557605839093e-08,0.11147028742291244,0.053828432587795655,11.144405082736546,7.813548457630723,0.03549198177133523,0.038483424269389964,0.07397540617693128
2028,7.397868159111729e-08,2.3392160581068813e-07,1.001676550695667e-07,0.11477786023140618,0.05724972820753499,11.302988515614473,7.462832686787977,0.03471563155470168,0.03836522053824648,0.07308085214456068
2029,7.158143964932609e-08,2.2283107972289073e-07,9.344480826828693e-08,0.11002016928860968,0.05214633941372384,10.718461932443269,7.598113447366715,0.03453267450194409,0.03905919199628419,0.07359186633470498
2030,7.022409358116032e-08,2.0886899642137295e-07,9.008803501589027e-08,0.11186065518455156,0.05513042222721356,9.635741743932543,6.809270214988669,0.03478952410657953,0.03707033395430248,0.0718598579632281
2031,7.211076394140534e-08,2.2410389889150089e-07,9.653044035749526e-08,0.11126099952404121,0.055854921144189745,10.748788438854028,8.163089526891202,0.03587849698125258,0.03754231995603871,0.07342081689349218
2032,6.952636238733906e-08,2.2646488194431879e-07,8.967150428077219e-08,0.10606805855381131,0.04875504335454909,11.618865877884197,8.446440884515196,0.03375636752039386,0.03841376582033469,0.07217013329191933
2033,6.631935450438566e-08,2.199516320607437e-07,8.671549793475284e-08,0.1062039539711017,0.04968312245400693,11.786721653392426,8.580669094900774,0.033337579986756224,0.03732386344421973,0.0706614434166928
2034,7.624088886093955e-08,2.433953044159067e-07,1.0399668236055538e-07,0.11250545439059828,0.056370174596515915,11.83986617336843,8.948859936092804,0.036535472250285486,0.036954070253812775,0.07348954241980431
2035,8.337754447754805e-08,2.5741999341162457e-07,1.1452909664031638e-07,0.11945547352730394,0.06221955340530849,11.67771039707896,8.207620304684927,0.03797228488215524,0.038487819264841565,0.07646010422030665
2036,8.05679875783325e-08,2.4926276978940917e-07,1.048095083625428e-07,0.11383488146111059,0.05642820949966997,10.532591194238739,7.608411846275587,0.03705533104827078,0.040874485243209815,0.07792981614110765
2037,7.617504934277357e-08,2.4114410996405804e-07,1.0145827914016545e-07,0.11118041802891025,0.053696488034906585,10.947772485961174,7.836621985796486,0.03515373758134239,0.03962588863221444,0.07477962619581255
