Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2015.01,6.575413747537942e-09,3.0332979672333356e-08,2.2425260691453584e-09,0.028746367229123968,0.0036514192411006797,7.644735540873129,7.915944845282439,0.03759617640738695,0.013590154276276878,0.051186330588810336
2015.02,1.8153082397009524e-08,1.6924074165149035e-07,1.9058446426553594e-08,0.08310189315474867,0.011325749796464519,6.716484002177436,7.1176095462605815,0.03262422142586342,0.022637749887433,0.0552619712781892
2015.03,9.084455435881057e-08,3.787362776473667e-07,9.294107281199729e-08,0.17258999148452392,0.04632409914885125,5.689735797582073,6.421580652865989,0.05967224205584778,0.06213321160512748,0.12180545308333732
2015.04,1.3337745897540093e-07,6.112965601720879e-07,1.325592174433177e-07,0.20885422177315727,0.06140508490377604,6.246046797490306,6.404399975880104,0.13401716743686734,0.07422338110720471,0.20824054889112745
2015.05,1.6599207006622944e-07,8.774269678749476e-07,1.5641938439380347e-07,0.21827502378266955,0.05590295936257855,8.357730548416136,7.000569193269303,0.20748181337974234,0.08730544036443402,0.29478725153956953
2015.06,1.771779136563071e-07,9.683240375634524e-07,1.55850305084986e-07,0.2114587985307597,0.04725746244023557,12.477080945690345,7.863962379775076,0.23330633943413226,0.09007520779433924,0.32338154876058606
2015.07,1.551947084346911e-07,8.094223756109676e-07,1.2208907247736646e-07,0.18110748792605855,0.038217104039837295,15.261153447871832,8.758534090045663,0.22156000536069761,0.0813735669943344,0.3029335714201338
2015.08,1.1963210953562999e-07,6.20261907759133e-07,9.593827720358406e-08,0.14650466531903183,0.031266864601732794,16.090784537648744,9.693513897555107,0.18496110303999974,0.06927555325358722,0.2542366551081442
2015.09,8.259056154919584e-08,4.1425509018063304e-07,6.672605367372105e-08,0.11373398252889826,0.02531537024661022,15.552272486602977,10.580179420620558,0.1499021822928933,0.055908282452369715,0.2058104649412891
2015.10,5.179684480795006e-08,2.2922174728952936e-07,3.897160231196379e-08,0.08978642244097473,0.021271650340553422,13.246796176906162,10.920041100396677,0.119990495931818,0.04390506390602554,0.16389555977517734
2015.11,1.9819138599374253e-08,6.82091276476612e-08,7.846880960925026e-09,0.052845718757618086,0.010702667240980663,10.292689283696735,9.782052881315801,0.08366925849209779,0.028147329141993447,0.11181658749827024
2015.12,9.568999446333522e-09,2.6802962597742865e-08,2.1703252543231648e-09,0.03233064028510234,0.005197201321481195,7.975876320321264,8.12531375800613,0.05703332944030601,0.018665220793772332,0.07569855014399482
2016.01,7.56245091541089e-09,4.0106364709402e-08,3.0002899577052207e-09,0.03576198259043582,0.004382344059606768,6.377497273035002,6.868288011977558,0.04208881941344932,0.014964202178074149,0.057053021312351154
2016.02,1.83385820394569e-08,1.531069978382994e-07,1.882797277290055e-08,0.08412013300295036,0.01240942312558103,5.769439910635083,6.24952192518186,0.037710170697721396,0.02622812959056689,0.0639383002744454
2016.03,7.329627662770408e-08,3.5957021633326636e-07,8.550227312730547e-08,0.17000895855092935,0.044757241387673334,5.555312559267767,5.907478952173625,0.057123526145333434,0.061342259676336094,0.11846578575298633
2016.04,1.2271217082630783e-07,5.224418951544555e-07,1.269391844090997e-07,0.20720974437210024,0.0654195941587396,5.712473960031893,5.82719227682157,0.122250011759037,0.08134749087200967,0.2035975040385046
2016.05,1.9328038174120253e-07,9.13128148003005e-07,1.8177248383234974e-07,0.24733238319328538,0.07030057400303612,7.632988561482733,6.3181585613774,0.2114155184021916,0.09244584046754326,0.3038613589470785
2016.06,1.7065718046409013e-07,8.948702774790488e-07,1.5033236307640432e-07,0.20984129216701938,0.04940496089097976,10.630250454093805,7.2681839693600025,0.23367632324454096,0.09150864055438283,0.3251849632373697
2016.07,1.6557571294773673e-07,8.714757570396185e-07,1.3653005313290434e-07,0.19353341488156264,0.04220743277212567,13.589392567137384,8.23839628485623,0.23812293538597756,0.08351426196798867,0.32163719970089755
2016.08,1.1902199118082334e-07,6.105589960285375e-07,9.490521820799958e-08,0.14793833094938968,0.03166738436909539,15.046405140079283,9.311891762052086,0.19570500304175917,0.07040659129282578,0.2661115970618455
